,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,solar,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
1655,53.86,0.0,45.96,0.75,clear-night,278,0,0,,1027.2,,Clear,53.86,2019-03-11 00:00:00,0,10,68,5.19,4.1
1656,53.11,0,45.87,0.76,clear-night,279,0,0,,1027.1,,Clear,53.11,2019-03-11 01:00:00,0,10,59,5.66,3.97
1657,53.53,0.04,45.68,0.75,clear-night,275.7,0,0,,1026.9,,Clear,53.53,2019-03-11 02:00:00,0,10,23,5.88,4.36
1658,52.95,0.12,45.76,0.76,clear-night,276.9,0,0,,1026.8,,Clear,52.95,2019-03-11 03:00:00,0,10,28,7.49,5.2
1659,52.48,0.23,46.17,0.79,clear-night,278.7,0,0,,1026.6,,Clear,52.48,2019-03-11 04:00:00,0,10,44,9.63,6.26
1660,52.45,0.34,46.76,0.81,partly-cloudy-night,281.3,0,0,,1026.4,,Partly Cloudy,52.45,2019-03-11 05:00:00,0,10,57,11.13,7.37
1661,52.67,0.43,47.59,0.83,partly-cloudy-night,284.7,0.0004,0.03,rain,1026.9,,Partly Cloudy,52.67,2019-03-11 06:00:00,0,10,64,11.66,7.97
1662,53.01,0.52,48.1,0.83,partly-cloudy-night,288.9,0.0024,0.08,rain,1027.4,,Partly Cloudy,53.01,2019-03-11 07:00:00,0,10,73,11.55,8.28
1663,53.73,0.61,48.67,0.83,partly-cloudy-night,294,0.0042,0.09,rain,1027.7,,Mostly Cloudy,53.73,2019-03-11 08:00:00,0,10,56,6.77,6.53
1664,54.1,0.74,49.02,0.83,partly-cloudy-day,298.5,0.0035,0.09,rain,1028.2,"{'azimuth': 103, 'altitude': 8, 'dni': 203.3, 'ghi': 32.5, 'dhi': 3, 'etr': 1379.3}",Mostly Cloudy,54.1,2019-03-11 09:00:00,0,10,59,6.65,6.56
1665,54.88,0.89,49.39,0.82,cloudy,303,0.0022,0.07,rain,1028.7,"{'azimuth': 113, 'altitude': 19, 'dni': 249.5, 'ghi': 89.6, 'dhi': 8.1, 'etr': 1379.3}",Overcast,54.88,2019-03-11 10:00:00,1,10,61,6.75,6.57
1666,56.07,0.99,49.46,0.78,cloudy,307.3,0.0015,0.05,rain,1029.1,"{'azimuth': 126, 'altitude': 29, 'dni': 207.4, 'ghi': 110.1, 'dhi': 10, 'etr': 1379.2}",Overcast,56.07,2019-03-11 11:00:00,2,10,64,6.56,6.55
1667,57.58,0.99,49.32,0.74,cloudy,311.8,0.001,0.05,rain,1029.1,"{'azimuth': 141, 'altitude': 37, 'dni': 220.1, 'ghi': 145.9, 'dhi': 13.3, 'etr': 1379.2}",Overcast,57.58,2019-03-11 12:00:00,2,10,86,5.91,5.71
1668,59.63,0.97,49.15,0.68,cloudy,315.9,0.0006,0.05,rain,1029.3,"{'azimuth': 159, 'altitude': 43, 'dni': 246.3, 'ghi': 183.9, 'dhi': 16.7, 'etr': 1379.2}",Overcast,59.63,2019-03-11 13:00:00,3,10,126,5.99,4.48
1669,61.04,0.91,50.08,0.67,cloudy,314.1,0.0003,0.05,rain,1029.3,"{'azimuth': 179, 'altitude': 45, 'dni': 313.2, 'ghi': 243.1, 'dhi': 22.1, 'etr': 1379.1}",Overcast,61.04,2019-03-11 14:00:00,3,10,208,9.44,6.43
1670,62.07,0.78,50.08,0.65,partly-cloudy-day,314.7,0,0,,1029.2,"{'azimuth': 200, 'altitude': 43, 'dni': 436, 'ghi': 326.9, 'dhi': 29.7, 'etr': 1379.1}",Mostly Cloudy,62.07,2019-03-11 15:00:00,3,10,216,10.92,7.75
1671,62.6,0.61,49.82,0.63,partly-cloudy-day,314.3,0,0,,1028.6,"{'azimuth': 218, 'altitude': 37, 'dni': 557.3, 'ghi': 372.8, 'dhi': 33.9, 'etr': 1379.1}",Mostly Cloudy,62.6,2019-03-11 16:00:00,3,10,211,12.44,9.43
1672,62.27,0.47,49.45,0.63,partly-cloudy-day,313,0,0,,1028.2,"{'azimuth': 234, 'altitude': 29, 'dni': 600.9, 'ghi': 324.1, 'dhi': 29.5, 'etr': 1379}",Partly Cloudy,62.27,2019-03-11 17:00:00,2,10,206,13.38,10.69
1673,61.22,0.4,48.95,0.64,partly-cloudy-day,310.5,0,0,,1028.4,"{'azimuth': 246, 'altitude': 20, 'dni': 543.6, 'ghi': 201, 'dhi': 18.3, 'etr': 1379}",Partly Cloudy,61.22,2019-03-11 18:00:00,1,10,207,13.42,10.93
1674,59.46,0.34,48.18,0.66,partly-cloudy-day,307,0,0,,1028.9,"{'azimuth': 257, 'altitude': 9, 'dni': 345.5, 'ghi': 59.4, 'dhi': 5.4, 'etr': 1379}",Partly Cloudy,59.46,2019-03-11 19:00:00,0,10,208,12.87,10.79
1675,58.19,0.3,48.01,0.69,clear-night,298.6,0,0,,1029.0,,Clear,58.19,2019-03-11 20:00:00,0,10,218,10.92,9.61
1676,57.07,0.21,47.91,0.71,clear-night,294.3,0,0,,1029.6,,Clear,57.07,2019-03-11 21:00:00,0,10,214,9.07,8.55
1677,55.84,0.11,48.0,0.75,clear-night,290.3,0,0,,1030.5,,Clear,55.84,2019-03-11 22:00:00,0,10,207,7.43,7.21
1678,54.73,0.05,47.81,0.77,clear-night,286.7,0,0,,1031.0,,Clear,54.73,2019-03-11 23:00:00,0,9.92,199,6.33,6.05
1679,53.88,0.03,47.71,0.8,clear-night,283.9,0.0002,0.02,rain,1031.4,,Clear,53.88,2019-03-12 00:00:00,0,9.396,188,5.55,5.15
1680,53.26,0.04,47.58,0.81,clear-night,281.5,0.0007,0.02,rain,1031.2,,Clear,53.26,2019-03-12 01:00:00,0,9.364,178,5.24,4.58
1681,52.31,0.07,46.74,0.81,clear-night,275.0,0.0011,0.03,rain,1030.8,,Clear,52.31,2019-03-12 02:00:00,0,9.977,207,6.11,3.28
1682,52.03,0.13,46.95,0.83,clear-night,272.3,0.0018,0.06,rain,1030.7,,Clear,52.03,2019-03-12 03:00:00,0,10.0,188,6.26,3.5
1683,51.84,0.21,47.12,0.84,clear-night,270.3,0.0032,0.1,rain,1030.4,,Clear,51.84,2019-03-12 04:00:00,0,10.0,163,6.33,4.09
1684,51.74,0.26,47.09,0.84,clear-night,269.0,0.0048,0.13,rain,1030.1,,Clear,51.74,2019-03-12 05:00:00,0,10.0,146,6.25,4.53
1685,51.55,0.25,46.9,0.84,clear-night,268.6,0.0057,0.15,rain,1029.7,,Clear,51.55,2019-03-12 06:00:00,0,10.0,135,5.85,4.48
1686,51.29,0.21,46.54,0.84,clear-night,268.8,0.0061,0.15,rain,1029.4,,Clear,51.29,2019-03-12 07:00:00,0,10.0,129,5.26,4.19
1687,51.79,0.19,46.39,0.82,clear-night,269.1,0.0053,0.1,rain,1029.1,,Clear,51.79,2019-03-12 08:00:00,0,10.0,103,6.33,4.76
1688,52.44,0.17,46.39,0.8,clear-day,269.3,0.0027,0.05,rain,1028.8,"{'azimuth': 102, 'altitude': 9, 'dni': 368.4, 'ghi': 61, 'dhi': 5.5, 'etr': 1378.6}",Clear,52.44,2019-03-12 09:00:00,0,10.0,123,5.85,4.28
1689,54.03,0.19,46.79,0.76,clear-day,269.4,0.0005,0.03,rain,1028.5,"{'azimuth': 113, 'altitude': 19, 'dni': 614.1, 'ghi': 224.2, 'dhi': 20.4, 'etr': 1378.5}",Clear,54.03,2019-03-12 10:00:00,1,10.0,155,5.36,3.6
1690,55.98,0.2,47.33,0.73,clear-day,269.2,0.0,0.0,,1028.3,"{'azimuth': 126, 'altitude': 29, 'dni': 723.1, 'ghi': 388, 'dhi': 35.3, 'etr': 1378.5}",Clear,55.98,2019-03-12 11:00:00,2,10.0,182,6.0,4.19
1691,58.3,0.23,48.25,0.69,clear-day,268.5,0.0,0.0,,1027.6,"{'azimuth': 141, 'altitude': 37, 'dni': 773.1, 'ghi': 516.9, 'dhi': 47, 'etr': 1378.5}",Clear,58.3,2019-03-12 12:00:00,4,10.0,196,8.83,6.8
1692,60.74,0.25,49.36,0.66,clear-day,267.5,0.0,0.0,,1026.9,"{'azimuth': 159, 'altitude': 43, 'dni': 792.5, 'ghi': 596.1, 'dhi': 54.2, 'etr': 1378.4}",Clear,60.74,2019-03-12 13:00:00,5,10.0,212,12.84,10.8
1693,62.6,0.27,49.33,0.62,clear-day,260.5,0.0,0.0,,1026.7,"{'azimuth': 180, 'altitude': 45, 'dni': 792.3, 'ghi': 619.2, 'dhi': 56.3, 'etr': 1378.4}",Clear,62.6,2019-03-12 14:00:00,6,10.0,228,16.86,12.38
1694,63.73,0.3,49.66,0.6,clear-day,259.8,0.0,0.0,,1025.5,"{'azimuth': 200, 'altitude': 43, 'dni': 770.2, 'ghi': 581.3, 'dhi': 52.8, 'etr': 1378.4}",Clear,63.73,2019-03-12 15:00:00,5,10.0,231,18.09,13.72
1695,64.02,0.32,49.87,0.6,partly-cloudy-day,260.2,0.0,0.0,,1024.0,"{'azimuth': 219, 'altitude': 38, 'dni': 733.3, 'ghi': 494, 'dhi': 44.9, 'etr': 1378.3}",Partly Cloudy,64.02,2019-03-12 16:00:00,4,10.0,227,18.28,14.65
1696,62.31,0.35,49.61,0.63,partly-cloudy-day,260.6,0.0,0.0,,1023.0,"{'azimuth': 234, 'altitude': 30, 'dni': 663.6, 'ghi': 360.9, 'dhi': 32.8, 'etr': 1378.3}",Partly Cloudy,62.31,2019-03-12 17:00:00,2,10.0,224,18.22,15.0
1697,61.47,0.42,49.44,0.65,partly-cloudy-day,260.7,0.0,0.0,,1022.4,"{'azimuth': 246, 'altitude': 20, 'dni': 537.2, 'ghi': 201, 'dhi': 18.3, 'etr': 1378.3}",Partly Cloudy,61.47,2019-03-12 18:00:00,1,10.0,223,18.32,14.75
1698,60.23,0.5,48.97,0.66,partly-cloudy-day,261.0,0.0,0.0,,1021.9,"{'azimuth': 257, 'altitude': 9, 'dni': 308.8, 'ghi': 54.3, 'dhi': 4.9, 'etr': 1378.2}",Partly Cloudy,60.23,2019-03-12 19:00:00,0,10.0,223,18.18,14.11
1699,58.74,0.58,48.96,0.7,partly-cloudy-night,258.6,0.0,0.0,,1021.6,,Partly Cloudy,58.74,2019-03-12 20:00:00,0,10.0,227,19.66,13.93
1700,57.77,0.67,49.12,0.73,partly-cloudy-night,259.4,0.0,0.0,,1021.6,,Mostly Cloudy,57.77,2019-03-12 21:00:00,0,10.0,230,18.69,13.19
1701,56.8,0.77,49.32,0.76,partly-cloudy-night,260.9,0.0,0.0,,1021.8,,Mostly Cloudy,56.8,2019-03-12 22:00:00,0,10.0,235,16.98,12.15
1702,55.73,0.85,49.03,0.78,partly-cloudy-night,262.5,0.0,0.0,,1022.2,,Mostly Cloudy,55.73,2019-03-12 23:00:00,0,10.0,234,14.47,10.62
1703,54.7,0.89,48.5,0.8,cloudy,263.6,0.0,0.0,,1021.8,,Overcast,54.7,2019-03-13 00:00:00,0,10.0,229,10.17,8.36
1704,53.97,0.9,48.31,0.81,cloudy,264.7,0,0,,1021.5,,Overcast,53.97,2019-03-13 01:00:00,0,10,242,5.68,5.62
1705,53.48,0.92,47.99,0.82,cloudy,264.7,0,0,,1020.9,,Overcast,53.48,2019-03-13 02:00:00,0,10,356,3.34,3.13
1706,52.74,0.91,47.81,0.83,cloudy,266.1,0,0,,1020.6,,Overcast,52.74,2019-03-13 03:00:00,0,10,343,3.64,3.63
1707,52.03,0.91,47.5,0.84,cloudy,268.0,0,0,,1020.5,,Overcast,52.03,2019-03-13 04:00:00,0,10,41,5.57,5.38
1708,51.5,0.89,47.18,0.85,cloudy,271.4,0,0,,1020.6,,Overcast,51.5,2019-03-13 05:00:00,0,10,57,7.24,6.35
1709,50.75,0.85,46.63,0.86,partly-cloudy-night,276.1,0,0,,1020.6,,Mostly Cloudy,50.75,2019-03-13 06:00:00,0,10,63,7.06,5.96
1710,50.19,0.8,45.92,0.85,partly-cloudy-night,282.4,0,0,,1020.9,,Mostly Cloudy,50.19,2019-03-13 07:00:00,0,10,72,6.73,5.03
1711,50.63,0.78,45.78,0.83,partly-cloudy-night,289.1,0.0003,0.06,rain,1020.8,,Mostly Cloudy,50.63,2019-03-13 08:00:00,0,10,57,6.83,4.78
1712,51.46,0.81,46.42,0.83,partly-cloudy-day,303.4,0.0023,0.14,rain,1021.1,"{'azimuth': 102, 'altitude': 9, 'dni': 190.1, 'ghi': 32.6, 'dhi': 3, 'etr': 1377.8}",Mostly Cloudy,51.46,2019-03-13 09:00:00,0,10,82,7.4,4.94
1713,53.06,0.87,47.58,0.82,partly-cloudy-day,320.9,0.008,0.24,rain,1021.6,"{'azimuth': 113, 'altitude': 20, 'dni': 269.2, 'ghi': 99.9, 'dhi': 9.1, 'etr': 1377.8}",Mostly Cloudy,53.06,2019-03-13 10:00:00,1,9.163,118,8.51,5.39
1714,54.23,0.92,48.17,0.8,rain,336.6,0.0145,0.31,rain,1022.0,"{'azimuth': 125, 'altitude': 30, 'dni': 275, 'ghi': 149.2, 'dhi': 13.6, 'etr': 1377.7}",Possible Light Rain,54.23,2019-03-13 11:00:00,2,8.391,147,9.85,6.16
1715,54.56,0.93,47.67,0.77,rain,349.1,0.0171,0.33,rain,1022.3,"{'azimuth': 140, 'altitude': 38, 'dni': 282.4, 'ghi': 190.4, 'dhi': 17.3, 'etr': 1377.7}",Possible Light Rain,54.56,2019-03-13 12:00:00,2,8.166,157,11.94,6.75
1716,54.4,0.94,46.81,0.75,rain,359.8,0.0173,0.32,rain,1022.6,"{'azimuth': 159, 'altitude': 44, 'dni': 282.8, 'ghi': 214.3, 'dhi': 19.5, 'etr': 1377.7}",Possible Light Rain,54.4,2019-03-13 13:00:00,3,8.232,156,14.78,7.41
1717,54.86,0.95,45.82,0.72,rain,375.3,0.0164,0.26,rain,1022.6,"{'azimuth': 180, 'altitude': 46, 'dni': 276.3, 'ghi': 217.4, 'dhi': 19.8, 'etr': 1377.7}",Possible Light Rain,54.86,2019-03-13 14:00:00,3,10,179,12.44,7.98
1718,55.69,0.87,45.52,0.69,partly-cloudy-day,378.6,0.0141,0.2,rain,1022.3,"{'azimuth': 201, 'altitude': 44, 'dni': 353, 'ghi': 268.2, 'dhi': 24.4, 'etr': 1377.6}",Mostly Cloudy,55.69,2019-03-13 15:00:00,3,10,184,14.8,9.54
1719,56.4,0.76,45.31,0.66,partly-cloudy-day,377.7,0.0116,0.13,rain,1021.9,"{'azimuth': 219, 'altitude': 38, 'dni': 442.5, 'ghi': 300.2, 'dhi': 27.3, 'etr': 1377.6}",Mostly Cloudy,56.4,2019-03-13 16:00:00,2,10,183,17.85,11.77
1720,55.43,0.67,44.87,0.68,partly-cloudy-day,377.0,0.0089,0.09,rain,1021.7,"{'azimuth': 234, 'altitude': 30, 'dni': 473.8, 'ghi': 259.8, 'dhi': 23.6, 'etr': 1377.6}",Mostly Cloudy,55.43,2019-03-13 17:00:00,2,10,176,19.88,13.91
1721,55.35,0.66,44.21,0.66,partly-cloudy-day,377.9,0.0044,0.04,rain,1021.9,"{'azimuth': 247, 'altitude': 20, 'dni': 413.9, 'ghi': 156.6, 'dhi': 14.2, 'etr': 1377.5}",Mostly Cloudy,55.35,2019-03-13 18:00:00,1,10,172,20.26,12.28
1722,54.72,0.67,43.72,0.66,partly-cloudy-day,379.0,0.0011,0.02,rain,1022.2,"{'azimuth': 258, 'altitude': 9, 'dni': 255.3, 'ghi': 46, 'dhi': 4.2, 'etr': 1377.5}",Mostly Cloudy,54.72,2019-03-13 19:00:00,0,10,163,19.61,10.35
1723,54.58,0.65,43.12,0.65,partly-cloudy-night,386.1,0.0004,0.01,rain,1022.8,,Mostly Cloudy,54.58,2019-03-13 20:00:00,0,10,166,12.34,7.03
1724,53.72,0.48,42.57,0.66,partly-cloudy-night,388.0,0.0002,0.01,rain,1023.6,,Partly Cloudy,53.72,2019-03-13 21:00:00,0,10,141,9.59,6.06
1725,52.78,0.25,42.34,0.68,clear-night,389.2,0,0,,1024.4,,Clear,52.78,2019-03-13 22:00:00,0,10,97,6.86,5.42
1726,51.59,0.08,41.66,0.69,clear-night,388.6,0,0,,1025.2,,Clear,51.59,2019-03-13 23:00:00,0,10,68,5.37,4.87
1727,50.35,0.04,41.34,0.71,clear-night,385.0,0,0,,1025.6,,Clear,50.35,2019-03-14 00:00:00,0,10,60,5.71,4.85
1728,47.5,0.07,41.17,0.73,clear-night,379.5,0,0,,1025.9,,Clear,49.45,2019-03-14 01:00:00,0,10,65,7.26,5.12
1729,46.73,0.1,40.75,0.75,clear-night,378.5,0,0,,1026.3,,Clear,48.23,2019-03-14 02:00:00,0,10,73,5.36,4.12
1730,46.34,0.1,39.97,0.74,clear-night,375.3,0,0,,1026.5,,Clear,47.74,2019-03-14 03:00:00,0,10,96,5.05,3.89
1731,46.17,0.09,39.25,0.73,clear-night,372.2,0.0003,0.01,rain,1026.5,,Clear,47.45,2019-03-14 04:00:00,0,10,132,4.71,3.69
1732,45.9,0.1,38.44,0.72,clear-night,369.4,0.0005,0.01,rain,1026.4,,Clear,47.18,2019-03-14 05:00:00,0,10,158,4.59,3.64
1733,45.26,0.13,37.44,0.7,clear-night,367.5,0.0007,0.01,rain,1026.5,,Clear,46.72,2019-03-14 06:00:00,0,10,148,4.45,3.78
1734,44.39,0.14,36.53,0.69,clear-night,365.9,0.0008,0.02,rain,1026.6,,Clear,46.23,2019-03-14 07:00:00,0,10,283,4.39,4.15
1735,43.24,0.18,34.77,0.64,clear-night,363.6,0.0009,0.01,rain,1026.5,,Clear,46.22,2019-03-14 08:00:00,0,10,295,8.06,5.86
1736,45.7,0.17,34.07,0.58,clear-day,361.1,0.0004,0.01,rain,1026.7,"{'azimuth': 102, 'altitude': 9, 'dni': 390.1, 'ghi': 69.3, 'dhi': 6.3, 'etr': 1377.1}",Clear,47.94,2019-03-14 09:00:00,0,10,263,6.87,5.15
1737,50.87,0.14,33.75,0.52,clear-day,358.3,0,0,,1027.3,"{'azimuth': 113, 'altitude': 20, 'dni': 636.4, 'ghi': 239.9, 'dhi': 21.8, 'etr': 1377}",Clear,50.87,2019-03-14 10:00:00,1,10,290,5.18,4.28
1738,53.85,0.12,33.99,0.47,clear-day,355.6,0,0,,1026.9,"{'azimuth': 125, 'altitude': 30, 'dni': 754.9, 'ghi': 413.9, 'dhi': 37.6, 'etr': 1377}",Clear,53.85,2019-03-14 11:00:00,2,10,282,3.83,3.83
1739,56.37,0.11,34.9,0.44,clear-day,353.1,0,0,,1026.6,"{'azimuth': 140, 'altitude': 38, 'dni': 815.9, 'ghi': 554.9, 'dhi': 50.4, 'etr': 1377}",Clear,56.37,2019-03-14 12:00:00,3,10,338,5.04,4.39
1740,58.67,0.12,36.16,0.43,clear-day,350.7,0,0,,1026.1,"{'azimuth': 159, 'altitude': 44, 'dni': 844.7, 'ghi': 644.7, 'dhi': 58.6, 'etr': 1376.9}",Clear,58.67,2019-03-14 13:00:00,4,10,162,7.33,5.51
1741,61.62,0.12,36.67,0.39,clear-day,347.2,0,0,,1025.8,"{'azimuth': 180, 'altitude': 46, 'dni': 853.1, 'ghi': 675.7, 'dhi': 61.4, 'etr': 1376.9}",Clear,61.62,2019-03-14 14:00:00,4,10,232,8.25,6.23
1742,63.54,0.12,37.09,0.37,clear-day,344.2,0,0,,1025.0,"{'azimuth': 201, 'altitude': 44, 'dni': 844.7, 'ghi': 646, 'dhi': 58.7, 'etr': 1376.9}",Clear,63.54,2019-03-14 15:00:00,4,10,239,9.62,7.45
1743,64.65,0.12,37.63,0.37,clear-day,341.2,0,0,,1023.8,"{'azimuth': 219, 'altitude': 38, 'dni': 815.8, 'ghi': 557.4, 'dhi': 50.7, 'etr': 1376.8}",Clear,64.65,2019-03-14 16:00:00,3,10,223,10.77,8.99
1744,63.67,0.12,38.32,0.39,clear-day,338.3,0,0,,1023.2,"{'azimuth': 235, 'altitude': 30, 'dni': 755.5, 'ghi': 417.7, 'dhi': 38, 'etr': 1376.8}",Clear,63.67,2019-03-14 17:00:00,2,10,206,11.32,9.59
1745,63.0,0.14,39.82,0.42,clear-day,335.5,0,0,,1023.0,"{'azimuth': 247, 'altitude': 20, 'dni': 641.8, 'ghi': 245.6, 'dhi': 22.3, 'etr': 1376.8}",Clear,63.0,2019-03-14 18:00:00,1,10,196,10.58,8.73
1746,61.54,0.16,41.45,0.48,clear-day,332.8,0,0,,1022.9,"{'azimuth': 258, 'altitude': 10, 'dni': 403.7, 'ghi': 74.4, 'dhi': 6.8, 'etr': 1376.7}",Clear,61.54,2019-03-14 19:00:00,0,10,184,9.19,7.02
1747,60.03,0.17,41.94,0.51,clear-night,332.7,0,0,,1023.0,,Clear,60.03,2019-03-14 20:00:00,0,10,200,7.55,5.39
1748,58.02,0.17,42.31,0.56,clear-night,330.6,0,0,,1023.5,,Clear,58.02,2019-03-14 21:00:00,0,10,141,6.84,4.9
1749,55.99,0.16,42.25,0.6,clear-night,328.7,0,0,,1024.2,,Clear,55.99,2019-03-14 22:00:00,0,10,76,6.41,4.7
1750,54.01,0.15,41.82,0.63,clear-night,327.5,0,0,,1024.8,,Clear,54.01,2019-03-14 23:00:00,0,10,36,6.17,4.81
1751,52.67,0.14,41.57,0.66,clear-night,327.5,0,0,,1024.9,,Clear,52.67,2019-03-15 00:00:00,0,10,15,6.26,5.27
1752,51.86,0.13,41.25,0.67,clear-night,328.3,0,0,,1024.9,,Clear,51.86,2019-03-15 01:00:00,0,10,18,6.44,5.78
1753,51.92,0.11,33.08,0.48,clear-night,323.3,0,0,,1023.9,,Clear,51.92,2019-03-15 02:00:00,0,10,343,8.32,7.0
1754,51.28,0.08,32.83,0.49,clear-night,323.8,0,0,,1023.9,,Clear,51.28,2019-03-15 03:00:00,0,10,343,7.52,6.57
1755,50.57,0.05,34.01,0.53,clear-night,325.0,0,0,,1024.6,,Clear,50.57,2019-03-15 04:00:00,0,10,352,6.44,5.4
1756,48.34,0.03,34.71,0.56,clear-night,326.0,0,0,,1024.7,,Clear,49.92,2019-03-15 05:00:00,0,10,351,5.67,4.66
1757,47.28,0.01,33.98,0.56,clear-night,326.6,0,0,,1024.7,,Clear,48.88,2019-03-15 06:00:00,0,10,344,5.37,4.42
1758,46.36,0.02,32.83,0.56,clear-night,327.1,0,0,,1024.3,,Clear,47.96,2019-03-15 07:00:00,0,10,338,5.3,4.21
1759,46.33,0.01,32.39,0.55,clear-night,327.1,0,0,,1024.3,,Clear,48.02,2019-03-15 08:00:00,0,10,333,7.24,4.34
1760,48.52,0.01,32.88,0.52,clear-day,327.2,0,0,,1024.5,"{'azimuth': 102, 'altitude': 10, 'dni': 423.6, 'ghi': 77.8, 'dhi': 7.1, 'etr': 1376.3}",Clear,49.86,2019-03-15 09:00:00,0,10,329,7.27,4.27
1761,53.08,0.0,33.94,0.48,clear-day,327.2,0,0,,1024.7,"{'azimuth': 112, 'altitude': 20, 'dni': 670.5, 'ghi': 256.8, 'dhi': 23.3, 'etr': 1376.3}",Clear,53.08,2019-03-15 10:00:00,1,10,291,6.48,4.26
1762,56.51,0.0,35.55,0.45,clear-day,327.0,0,0,,1025.2,"{'azimuth': 125, 'altitude': 30, 'dni': 786.2, 'ghi': 435.8, 'dhi': 39.6, 'etr': 1376.2}",Clear,56.51,2019-03-15 11:00:00,2,10,305,5.38,4.19
1763,59.35,0.0,37.25,0.44,clear-day,326.6,0,0,,1024.7,"{'azimuth': 140, 'altitude': 39, 'dni': 847.4, 'ghi': 581.2, 'dhi': 52.8, 'etr': 1376.2}",Clear,59.35,2019-03-15 12:00:00,4,10,347,4.77,4.28
1764,62.23,0.0,39.09,0.42,clear-day,325.8,0,0,,1024.6,"{'azimuth': 159, 'altitude': 44, 'dni': 877.8, 'ghi': 674.8, 'dhi': 61.3, 'etr': 1376.2}",Clear,62.23,2019-03-15 13:00:00,5,10,98,4.85,4.34
1765,65.7,0.02,38.88,0.37,clear-day,330.7,0,0,,1024.1,"{'azimuth': 180, 'altitude': 46, 'dni': 884.7, 'ghi': 705.4, 'dhi': 64.1, 'etr': 1376.2}",Clear,65.7,2019-03-15 14:00:00,5,10,118,6.23,3.36
1766,66.62,0.09,40.04,0.38,clear-day,330.9,0,0,,1023.6,"{'azimuth': 201, 'altitude': 44, 'dni': 855.7, 'ghi': 658.7, 'dhi': 59.9, 'etr': 1376.1}",Clear,66.62,2019-03-15 15:00:00,5,10,139,6.67,4.42
1767,66.3,0.19,41.4,0.4,clear-day,330.5,0,0,,1023.3,"{'azimuth': 220, 'altitude': 39, 'dni': 793.4, 'ghi': 545.8, 'dhi': 49.6, 'etr': 1376.1}",Clear,66.3,2019-03-15 16:00:00,3,10,140,7.63,5.93
1768,64.78,0.26,42.54,0.44,clear-day,329.6,0,0,,1023.2,"{'azimuth': 235, 'altitude': 30, 'dni': 711.2, 'ghi': 396.4, 'dhi': 36, 'etr': 1376.1}",Clear,64.78,2019-03-15 17:00:00,2,10,140,8.2,6.82
1769,63.47,0.27,43.3,0.48,clear-day,328.0,0,0,,1023.3,"{'azimuth': 247, 'altitude': 21, 'dni': 604.9, 'ghi': 234, 'dhi': 21.3, 'etr': 1376}",Clear,63.47,2019-03-15 18:00:00,1,10,137,8.16,6.69
1770,61.3,0.25,43.76,0.52,clear-day,325.9,0,0,,1023.6,"{'azimuth': 258, 'altitude': 10, 'dni': 392.4, 'ghi': 73.9, 'dhi': 6.7, 'etr': 1376}",Clear,61.3,2019-03-15 19:00:00,0,10,129,7.74,6.03
1771,59.25,0.21,44.37,0.58,clear-night,320.8,0,0,,1023.7,,Clear,59.25,2019-03-15 20:00:00,0,10,140,5.24,4.5
1772,57.47,0.15,44.53,0.62,clear-night,318.4,0,0,,1024.2,,Clear,57.47,2019-03-15 21:00:00,0,10,127,4.72,4.02
1773,55.73,0.06,44.36,0.66,clear-night,316.3,0,0,,1024.5,,Clear,55.73,2019-03-15 22:00:00,0,10,108,4.52,3.63
1774,53.98,0.0,44.01,0.69,clear-night,314.4,0,0,,1024.9,,Clear,53.98,2019-03-15 23:00:00,0,10,92,4.49,3.32
1775,52.72,0.0,43.44,0.71,clear-night,312.8,0,0,,1025.0,,Clear,52.72,2019-03-16 00:00:00,0,10,82,4.58,3.46
1776,51.94,0,43.62,0.73,clear-night,311.4,0,0,,1025.1,,Clear,51.94,2019-03-16 01:00:00,0,10,75,4.78,3.71
1777,51.47,0.01,42.93,0.73,clear-night,307.4,0,0,,1025.0,,Clear,51.47,2019-03-16 02:00:00,0,10,53,4.43,3.52
1778,50.78,0.02,42.96,0.74,clear-night,306.0,0,0,,1024.6,,Clear,50.78,2019-03-16 03:00:00,0,10,50,3.98,3.08
1779,50.15,0.02,43.19,0.77,clear-night,305.1,0,0,,1024.1,,Clear,50.15,2019-03-16 04:00:00,0,10,46,3.4,2.44
1780,49.39,0.01,43.35,0.8,clear-night,304.0,0,0,,1023.8,,Clear,49.39,2019-03-16 05:00:00,0,10,37,3.03,2.11
1781,48.52,0.02,43.2,0.82,clear-night,302.5,0,0,,1023.6,,Clear,48.52,2019-03-16 06:00:00,0,10,27,3.1,2.39
1782,47.88,0.01,42.73,0.82,clear-night,300.9,0,0,,1023.5,,Clear,47.88,2019-03-16 07:00:00,0,10,18,3.39,2.82
1783,46.85,0.01,42.06,0.8,clear-night,301.1,0,0,,1023.6,,Clear,48.04,2019-03-16 08:00:00,0,10,7,4.25,3.7
1784,49.3,0.01,43.03,0.77,clear-day,300.9,0,0,,1023.2,"{'azimuth': 101, 'altitude': 10, 'dni': 433.3, 'ghi': 82.2, 'dhi': 7.5, 'etr': 1375.6}",Clear,49.96,2019-03-16 09:00:00,0,10,344,4.39,3.38
