,num_incident,accident_type
817,2010S000818,lateral_collision
818,2010S000819,rear-end_collision
819,2010S000820,lateral_collision
820,2010S000821,lateral_collision
821,2010S000822,rear-end_collision
822,2010S000823,lateral_collision
823,2010S000824,fall--motorcycle
824,2010S000825,rear-end_collision
825,2010S000826,frontal-lateral_collision
826,2010S000827,frontal_collision
827,2010S000828,rear-end_collision
828,2010S000829,fall--motorcycle
829,2010S000830,crash_into_stationary
830,2010S000831,rear-end_collision
831,2010S000832,lateral_collision
832,2010S000833,multiple_rear-end_collision
833,2010S000834,run_over
834,2010S000835,lateral_collision
835,2010S000836,crash_into_stationary
836,2010S000837,run_over
837,2010S000838,lateral_collision
838,2010S000839,rear-end_collision
839,2010S000840,run_over
840,2010S000841,lateral_collision
841,2010S000842,fall--motorcycle
842,2010S000843,fall--motorcycle
843,2010S000844,frontal-lateral_collision
844,2010S000845,run_over
845,2010S000846,frontal-lateral_collision
846,2010S000847,"rear-end_collision,fall--motorcycle"
847,2010S000848,run_over
848,2010S000849,rear-end_collision
849,2010S000850,run_over
850,2010S000851,run_over
851,2010S000852,multiple_rear-end_collision
852,2010S000853,"fall--motorcycle,rear-end_collision"
853,2010S000854,frontal-lateral_collision
854,2010S000855,frontal-lateral_collision
855,2010S000856,"fall--motorcycle,frontal-lateral_collision"
856,2010S000857,rear-end_collision
857,2010S000858,run_over
858,2010S000859,fall--motorcycle
859,2010S000860,crash_into_stationary
860,2010S000861,lateral_collision
861,2010S000862,"frontal-lateral_collision,fall--motorcycle"
862,2010S000863,crash_into_stationary
863,2010S000864,rear-end_collision
864,2010S000865,frontal-lateral_collision
865,2010S000866,run_over
866,2010S000867,rear-end_collision
867,2010S000868,frontal-lateral_collision
868,2010S000869,run_over
869,2010S000870,frontal-lateral_collision
870,2010S000871,lateral_collision
871,2010S000872,rear-end_collision
872,2010S000873,lateral_collision
873,2010S000874,crash_into_stationary
874,2010S000875,rear-end_collision
875,2010S000876,rear-end_collision
876,2010S000877,fall--motorcycle
877,2010S000878,"lateral_collision,fall--motorcycle"
878,2010S000879,fall--motorcycle
879,2010S000880,run_over
880,2010S000881,fall--motorcycle
881,2010S000882,lateral_collision
882,2010S000883,Other_types
883,2010S000884,frontal-lateral_collision
884,2010S000885,lateral_collision
885,2010S000886,lateral_collision
886,2010S000887,frontal-lateral_collision
887,2010S000888,fall--motorcycle
888,2010S000889,overturning
889,2010S000890,"fall--motorcycle,crash_into_stationary"
890,2010S000891,fall--motorcycle
891,2010S000892,run_over
892,2010S000893,frontal-lateral_collision
893,2010S000894,rear-end_collision
894,2010S000895,run_over
895,2010S000896,frontal-lateral_collision
896,2010S000897,run_over
897,2010S000898,Other_types
898,2010S000899,frontal-lateral_collision
899,2010S000900,crash_into_stationary
900,2010S000901,frontal-lateral_collision
901,2010S000902,run_over
902,2010S000903,frontal-lateral_collision
903,2010S000904,crash_into_stationary
904,2010S000905,crash_into_stationary
905,2010S000906,"crash_into_stationary,lateral_collision"
906,2010S000907,rear-end_collision
907,2010S000908,frontal-lateral_collision
908,2010S000909,rear-end_collision
909,2010S000910,rear-end_collision
910,2010S000911,crash_into_stationary
911,2010S000912,frontal-lateral_collision
912,2010S000913,lateral_collision
913,2010S000914,lateral_collision
914,2010S000915,fall_inside_vehicle
915,2010S000916,frontal-lateral_collision
916,2010S000917,run_over
917,2010S000918,frontal-lateral_collision
918,2010S000919,rear-end_collision
919,2010S000920,rear-end_collision
920,2010S000921,"rear-end_collision,lateral_collision"
921,2010S000922,run_over
922,2010S000923,crash_into_stationary
923,2010S000924,rear-end_collision
924,2010S000925,run_over
925,2010S000926,lateral_collision
926,2010S000927,run_over
927,2010S000928,fall_inside_vehicle
928,2010S000929,frontal-lateral_collision
929,2010S000930,run_over
930,2010S000931,frontal-lateral_collision
931,2010S000932,run_over
932,2010S000933,run_over
933,2010S000934,rear-end_collision
934,2010S000935,run_over
935,2010S000936,lateral_collision
936,2010S000937,lateral_collision
937,2010S000938,run_over
938,2010S000939,frontal-lateral_collision
939,2010S000940,fall--motorcycle
940,2010S000941,rear-end_collision
941,2010S000942,frontal-lateral_collision
942,2010S000943,crash_into_stationary
943,2010S000944,run_over
944,2010S000945,run_over
945,2010S000946,crash_into_stationary
946,2010S000947,fall--motorcycle
947,2010S000948,frontal-lateral_collision
948,2010S000949,crash_into_stationary
949,2010S000950,"fall--motorcycle,frontal-lateral_collision"
950,2010S000951,frontal-lateral_collision
951,2010S000952,frontal-lateral_collision
952,2010S000953,lateral_collision
953,2010S000954,run_over
954,2010S000955,lateral_collision
955,2010S000956,"rear-end_collision,run_over"
956,2010S000957,lateral_collision
957,2010S000958,rear-end_collision
958,2010S000959,frontal_collision
959,2010S000960,"rear-end_collision,fall--motorcycle,crash_into_stationary"
960,2010S000961,fall--motorcycle
961,2010S000962,frontal-lateral_collision
962,2010S000963,frontal-lateral_collision
963,2010S000964,overturning
964,2010S000965,rear-end_collision
965,2010S000966,rear-end_collision
966,2010S000967,fall_inside_vehicle
967,2010S000968,lateral_collision
968,2010S000969,frontal-lateral_collision
969,2010S000970,frontal-lateral_collision
970,2010S000971,crash_into_stationary
971,2010S000972,run_over
972,2010S000973,lateral_collision
973,2010S000974,frontal-lateral_collision
974,2010S000975,lateral_collision
975,2010S000976,run_over
976,2010S000977,crash_into_stationary
977,2010S000978,crash_into_stationary
978,2010S000979,rear-end_collision
979,2010S000980,rear-end_collision
980,2010S000981,frontal-lateral_collision
981,2010S000982,crash_into_stationary
982,2010S000983,Other_types
983,2010S000984,"crash_into_stationary,fall--motorcycle"
984,2010S000985,crash_into_stationary
985,2010S000986,rear-end_collision
986,2010S000987,run_over
987,2010S000988,multiple_rear-end_collision
988,2010S000989,lateral_collision
989,2010S000990,rear-end_collision
990,2010S000991,fall--motorcycle
991,2010S000992,run_over
992,2010S000993,rear-end_collision
993,2010S000994,frontal-lateral_collision
994,2010S000995,lateral_collision
995,2010S000996,rear-end_collision
996,2010S000997,crash_into_stationary
997,2010S000998,rear-end_collision
998,2010S000999,lateral_collision
999,2010S001000,lateral_collision
1000,2010S001001,frontal_collision
1001,2010S001002,lateral_collision
1002,2010S001003,run_over
1003,2010S001004,run_over
1004,2010S001005,run_over
1005,2010S001006,rear-end_collision
1006,2010S001007,frontal-lateral_collision
1007,2010S001008,crash_into_stationary
1008,2010S001009,run_over
1009,2010S001010,frontal-lateral_collision
1010,2010S001011,lateral_collision
1011,2010S001012,rear-end_collision
1012,2010S001013,frontal-lateral_collision
1013,2010S001014,run_over
1014,2010S001015,lateral_collision
1015,2010S001016,frontal-lateral_collision
1016,2010S001017,frontal-lateral_collision
1017,2010S001018,multiple_rear-end_collision
1018,2010S001019,lateral_collision
1019,2010S001020,fall--motorcycle
1020,2010S001021,rear-end_collision
1021,2010S001022,frontal-lateral_collision
1022,2010S001023,fall--motorcycle
1023,2010S001024,fall_inside_vehicle
1024,2010S001025,frontal-lateral_collision
1025,2010S001026,run_over
1026,2010S001027,rear-end_collision
1027,2010S001028,multiple_rear-end_collision
1028,2010S001029,Other_types
1029,2010S001030,lateral_collision
1030,2010S001031,frontal-lateral_collision
1031,2010S001032,frontal_collision
1032,2010S001033,"fall--motorcycle,rear-end_collision"
1033,2010S001034,multiple_rear-end_collision
1034,2010S001035,fall_inside_vehicle
1035,2010S001036,"crash_into_stationary,lateral_collision"
1036,2010S001037,lateral_collision
1037,2010S001038,lateral_collision
1038,2010S001039,rear-end_collision
1039,2010S001040,rear-end_collision
1040,2010S001041,run_over
1041,2010S001042,fall--motorcycle
1042,2010S001043,run_over
1043,2010S001044,lateral_collision
1044,2010S001045,fall--motorcycle
1045,2010S001046,fall_inside_vehicle
1046,2010S001047,fall--motorcycle
1047,2010S001048,rear-end_collision
1048,2010S001049,frontal-lateral_collision
1049,2010S001050,fall--motorcycle
1050,2010S001051,run_over
1051,2010S001052,lateral_collision
1052,2010S001053,frontal-lateral_collision
1053,2010S001054,lateral_collision
1054,2010S001055,crash_into_stationary
1055,2010S001056,crash_into_stationary
1056,2010S001057,lateral_collision
1057,2010S001058,rear-end_collision
1058,2010S001059,lateral_collision
1059,2010S001060,rear-end_collision
1060,2010S001061,frontal-lateral_collision
1061,2010S001062,run_over
1062,2010S001063,lateral_collision
1063,2010S001064,run_over
1064,2010S001065,run_over
1065,2010S001066,rear-end_collision
1066,2010S001067,lateral_collision
1067,2010S001068,frontal-lateral_collision
1068,2010S001069,frontal-lateral_collision
1069,2010S001070,multiple_rear-end_collision
1070,2010S001071,rear-end_collision
1071,2010S001072,lateral_collision
1072,2010S001073,run_over
1073,2010S001074,"crash_into_stationary,frontal-lateral_collision"
1074,2010S001075,multiple_rear-end_collision
1075,2010S001076,lateral_collision
1076,2010S001077,lateral_collision
1077,2010S001078,frontal-lateral_collision
1078,2010S001079,fall_inside_vehicle
1079,2010S001080,frontal-lateral_collision
1080,2010S001081,rear-end_collision
1081,2010S001082,multiple_rear-end_collision
1082,2010S001083,lateral_collision
1083,2010S001084,"fall--motorcycle,rear-end_collision"
1084,2010S001085,frontal-lateral_collision
1085,2010S001086,fall--motorcycle
1086,2010S001087,rear-end_collision
1087,2010S001088,crash_into_stationary
1088,2010S001089,rear-end_collision
1089,2010S001090,lateral_collision
1090,2010S001091,crash_into_stationary
1091,2010S001092,rear-end_collision
1092,2010S001093,lateral_collision
1093,2010S001094,frontal-lateral_collision
1094,2010S001095,"crash_into_stationary,lateral_collision"
1095,2010S001096,"rear-end_collision,run_over"
1096,2010S001097,rear-end_collision
1097,2010S001098,fall--motorcycle
1098,2010S001099,lateral_collision
1099,2010S001100,lateral_collision
1100,2010S001101,frontal-lateral_collision
1101,2010S001102,frontal-lateral_collision
1102,2010S001103,run_over
1103,2010S001104,crash_into_stationary
1104,2010S001105,rear-end_collision
1105,2010S001106,rear-end_collision
1106,2010S001107,frontal-lateral_collision
1107,2010S001108,lateral_collision
1108,2010S001109,frontal-lateral_collision
1109,2010S001110,rear-end_collision
1110,2010S001111,frontal-lateral_collision
1111,2010S001112,rear-end_collision
1112,2010S001113,frontal-lateral_collision
1113,2010S001114,rear-end_collision
1114,2010S001115,rear-end_collision
1115,2010S001116,crash_into_stationary
1116,2010S001117,frontal-lateral_collision
1117,2010S001118,"rear-end_collision,lateral_collision"
1118,2010S001119,frontal-lateral_collision
1119,2010S001120,rear-end_collision
1120,2010S001121,lateral_collision
1121,2010S001122,fall_inside_vehicle
1122,2010S001123,rear-end_collision
1123,2010S001124,multiple_rear-end_collision
1124,2010S001125,"lateral_collision,crash_into_stationary"
1125,2010S001126,rear-end_collision
1126,2010S001127,"fall--motorcycle,rear-end_collision"
1127,2010S001128,fall_inside_vehicle
1128,2010S001129,fall--motorcycle
1129,2010S001130,"fall--motorcycle,frontal-lateral_collision"
1130,2010S001131,rear-end_collision
1131,2010S001132,run_over
1132,2010S001133,"crash_into_stationary,lateral_collision"
1133,2010S001134,frontal-lateral_collision
1134,2010S001135,crash_into_stationary
1135,2010S001136,frontal-lateral_collision
1136,2010S001137,rear-end_collision
1137,2010S001138,"fall--motorcycle,run_over"
1138,2010S001139,crash_into_stationary
1139,2010S001140,Other_types
1140,2010S001141,"rear-end_collision,fall--motorcycle"
1141,2010S001142,"run_over,fall--motorcycle"
1142,2010S001143,crash_into_stationary
1143,2010S001144,frontal-lateral_collision
1144,2010S001145,run_over
1145,2010S001146,frontal-lateral_collision
1146,2010S001147,rear-end_collision
1147,2010S001148,rear-end_collision
1148,2010S001149,fall--motorcycle
1149,2010S001150,run_over
1150,2010S001151,crash_into_stationary
1151,2010S001152,frontal-lateral_collision
1152,2010S001153,run_over
1153,2010S001154,"rear-end_collision,fall--motorcycle"
1154,2010S001155,frontal-lateral_collision
1155,2010S001156,frontal-lateral_collision
1156,2010S001157,rear-end_collision
1157,2010S001158,lateral_collision
1158,2010S001159,run_over
1159,2010S001160,run_over
1160,2010S001161,run_over
1161,2010S001162,lateral_collision
1162,2010S001163,run_over
1163,2010S001164,rear-end_collision
1164,2010S001165,frontal-lateral_collision
1165,2010S001166,frontal-lateral_collision
1166,2010S001167,crash_into_stationary
1167,2010S001168,fall--motorcycle
1168,2010S001169,crash_into_stationary
1169,2010S001170,lateral_collision
1170,2010S001171,rear-end_collision
1171,2010S001172,fall--motorcycle
1172,2010S001173,Other_types
1173,2010S001174,"frontal_collision,crash_into_stationary"
1174,2010S001175,fall--motorcycle
1175,2010S001176,frontal-lateral_collision
1176,2010S001177,frontal-lateral_collision
1177,2010S001178,"Other_types,frontal-lateral_collision"
1178,2010S001179,"crash_into_stationary,Other_types"
1179,2010S001180,"Other_types,fall--motorcycle"
1180,2010S001181,lateral_collision
1181,2010S001182,rear-end_collision
1182,2010S001183,run_over
1183,2010S001184,rear-end_collision
1184,2010S001185,rear-end_collision
1185,2010S001186,frontal-lateral_collision
1186,2010S001187,frontal-lateral_collision
1187,2010S001188,run_over
1188,2010S001189,lateral_collision
1189,2010S001190,lateral_collision
1190,2010S001191,rear-end_collision
1191,2010S001192,lateral_collision
1192,2010S001193,crash_into_stationary
1193,2010S001194,run_over
1194,2010S001195,rear-end_collision
1195,2010S001196,lateral_collision
1196,2010S001197,run_over
1197,2010S001198,crash_into_stationary
1198,2010S001199,crash_into_stationary
1199,2010S001200,rear-end_collision
1200,2010S001201,run_over
1201,2010S001202,lateral_collision
1202,2010S001203,lateral_collision
1203,2010S001204,rear-end_collision
1204,2010S001205,run_over
1205,2010S001206,frontal-lateral_collision
1206,2010S001207,lateral_collision
1207,2010S001208,rear-end_collision
1208,2010S001209,multiple_rear-end_collision
1209,2010S001210,"lateral_collision,fall--motorcycle"
1210,2010S001211,"fall--motorcycle,lateral_collision"
1211,2010S001212,rear-end_collision
1212,2010S001213,lateral_collision
1213,2010S001214,run_over
1214,2010S001215,lateral_collision
1215,2010S001216,run_over
1216,2010S001217,multiple_rear-end_collision
1217,2010S001218,multiple_rear-end_collision
1218,2010S001219,multiple_rear-end_collision
1219,2010S001220,rear-end_collision
1220,2010S001221,run_over
1221,2010S001222,frontal-lateral_collision
1222,2010S001223,lateral_collision
1223,2010S001224,run_over
1224,2010S001225,fall--motorcycle
