,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,solar,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
2253,74.61,0.19,65.3,0.74,partly-cloudy-day,,,,rain,,"{'azimuth': 149, 'altitude': 37, 'dni': 774.8, 'ghi': 507.7, 'dhi': 46.2, 'etr': 1365.4}",Partly Cloudy,74.02,2018-10-11 12:00:00,3,6.216,257,,5.14
2254,76.39,0.19,65.3,0.7,partly-cloudy-day,,,,rain,,"{'azimuth': 167, 'altitude': 41, 'dni': 798.2, 'ghi': 572.9, 'dhi': 52.1, 'etr': 1365.4}",Partly Cloudy,75.82,2018-10-11 13:00:00,4,6.216,210,,8.06
2255,78.19,0.19,65.3,0.66,partly-cloudy-day,,,,rain,,"{'azimuth': 187, 'altitude': 41, 'dni': 800.8, 'ghi': 580.6, 'dhi': 52.8, 'etr': 1365.4}",Partly Cloudy,77.63,2018-10-11 14:00:00,4,6.216,210,,9.17
2256,78.19,0.19,65.3,0.66,partly-cloudy-day,,,,rain,,"{'azimuth': 206, 'altitude': 38, 'dni': 783.2, 'ghi': 530.1, 'dhi': 48.2, 'etr': 1365.5}",Partly Cloudy,77.63,2018-10-11 15:00:00,4,6.216,210,,10.41
2257,78.98,0.19,64.4,0.62,partly-cloudy-day,,,,rain,,"{'azimuth': 223, 'altitude': 32, 'dni': 740.5, 'ghi': 426.8, 'dhi': 38.8, 'etr': 1365.5}",Partly Cloudy,78.52,2018-10-11 16:00:00,2,6.216,203,,11.52
2258,78.1,0.19,64.4,0.64,partly-cloudy-day,,,,rain,,"{'azimuth': 236, 'altitude': 23, 'dni': 657.6, 'ghi': 283, 'dhi': 25.7, 'etr': 1365.5}",Partly Cloudy,77.63,2018-10-11 17:00:00,1,6.216,204,,10.97
2259,75.29,0.19,63.5,0.68,partly-cloudy-day,,,,rain,,"{'azimuth': 248, 'altitude': 13, 'dni': 489.1, 'ghi': 121.7, 'dhi': 11.1, 'etr': 1365.6}",Partly Cloudy,74.92,2018-10-11 18:00:00,0,6.216,212,,9.72
2260,,,63.5,,clear-day,,,,,,"{'azimuth': 258, 'altitude': 2, 'etr': 1365.6}",Clear,,2018-10-11 19:00:00,,,,,
2261,72.76,0.19,64.4,0.76,partly-cloudy-night,,,,rain,,,Partly Cloudy,72.25,2018-10-11 20:00:00,0,6.216,249,,8.04
2262,72.76,0.19,64.4,0.76,partly-cloudy-night,,,,rain,,,Partly Cloudy,72.25,2018-10-11 21:00:00,0,6.216,230,,5.15
2263,71.0,0.19,64.4,0.81,partly-cloudy-night,,,,rain,,,Partly Cloudy,70.44,2018-10-11 22:00:00,0,6.216,243,,5.7
2264,70.25,0.19,65.3,0.86,partly-cloudy-night,,,,rain,,,Partly Cloudy,69.54,2018-10-11 23:00:00,0,6.216,252,,3.47
2265,69.26,,64.4,0.86,clear-night,,,,rain,,,Clear,68.64,2018-10-12 00:00:00,0,,60,,1.68
2266,68.4,0.44,64.4,0.89,partly-cloudy-night,,,,rain,,,Partly Cloudy,67.74,2018-10-12 01:00:00,0,6.216,313,,4.02
2267,67.4,0.59,63.5,0.89,partly-cloudy-night,,,,rain,,,Mostly Cloudy,66.83,2018-10-12 02:00:00,0,6.216,330,,1.12
2268,66.41,0.19,62.59,0.89,partly-cloudy-night,,,,rain,,,Partly Cloudy,65.94,2018-10-12 03:00:00,0,5.595,,,0.0
2269,65.55,0.44,62.6,0.92,partly-cloudy-night,,,,rain,,,Partly Cloudy,65.04,2018-10-12 04:00:00,0,5.591,296,,2.8
2270,65.42,0.75,61.7,0.89,partly-cloudy-night,,,,rain,,,Mostly Cloudy,65.04,2018-10-12 05:00:00,0,4.974,305,,3.36
2271,63.71,0.75,61.7,0.95,partly-cloudy-night,,,,rain,,,Mostly Cloudy,63.23,2018-10-12 06:00:00,0,5.591,320,,2.91
2272,63.57,0.31,60.8,0.92,partly-cloudy-night,,,,rain,,,Partly Cloudy,63.23,2018-10-12 07:00:00,0,5.595,303,,4.02
2273,62.44,0.31,59.0,0.89,partly-cloudy-night,,,,rain,,,Partly Cloudy,62.33,2018-10-12 08:00:00,0,5.595,320,,1.68
2274,64.29,0.44,59.9,0.86,partly-cloudy-day,,,,rain,,"{'azimuth': 109, 'altitude': 10, 'dni': 348, 'ghi': 67.2, 'dhi': 6.1, 'etr': 1366}",Partly Cloudy,64.13,2018-10-12 09:00:00,0,5.595,330,,4.02
2275,66.28,,61.7,0.86,clear-day,,,,rain,,"{'azimuth': 121, 'altitude': 20, 'etr': 1366.1}",Clear,65.94,2018-10-12 10:00:00,,6.216,330,20.8,4.02
2276,69.02,0.75,62.59,0.81,partly-cloudy-day,,,,rain,,"{'azimuth': 134, 'altitude': 29, 'dni': 409.8, 'ghi': 220.2, 'dhi': 20, 'etr': 1366.1}",Mostly Cloudy,68.64,2018-10-12 11:00:00,2,6.216,330,20.8,2.91
2277,72.65,0.75,63.5,0.74,partly-cloudy-day,,,,rain,,"{'azimuth': 149, 'altitude': 36, 'dni': 439.1, 'ghi': 285.6, 'dhi': 26, 'etr': 1366.1}",Mostly Cloudy,72.25,2018-10-12 12:00:00,3,6.216,341,,1.68
2278,76.5,0.75,66.21,0.72,partly-cloudy-day,,,,rain,,"{'azimuth': 168, 'altitude': 40, 'dni': 452.5, 'ghi': 322.4, 'dhi': 29.3, 'etr': 1366.2}",Mostly Cloudy,75.82,2018-10-12 13:00:00,3,6.216,311,,1.68
2279,77.49,0.59,67.1,0.72,partly-cloudy-day,,,,rain,,"{'azimuth': 187, 'altitude': 41, 'dni': 576.9, 'ghi': 415.1, 'dhi': 37.7, 'etr': 1366.2}",Mostly Cloudy,76.72,2018-10-12 14:00:00,4,6.216,164,,3.47
2280,77.49,0.59,67.1,0.72,partly-cloudy-day,,,,rain,,"{'azimuth': 206, 'altitude': 38, 'dni': 564, 'ghi': 378.5, 'dhi': 34.4, 'etr': 1366.2}",Mostly Cloudy,76.72,2018-10-12 15:00:00,3,6.216,153,,6.93
2281,77.6,0.31,68.0,0.74,partly-cloudy-day,,,,rain,,"{'azimuth': 222, 'altitude': 31, 'dni': 688.9, 'ghi': 393, 'dhi': 35.7, 'etr': 1366.3}",Partly Cloudy,76.72,2018-10-12 16:00:00,2,6.216,158,,7.49
2282,78.49,0.31,68.0,0.72,partly-cloudy-day,,,,rain,,"{'azimuth': 236, 'altitude': 23, 'dni': 610.3, 'ghi': 259, 'dhi': 23.5, 'etr': 1366.3}",Partly Cloudy,77.63,2018-10-12 17:00:00,1,6.216,186,,8.62
2283,77.6,0.19,68.0,0.74,partly-cloudy-day,,,,rain,,"{'azimuth': 248, 'altitude': 13, 'dni': 481.9, 'ghi': 117.1, 'dhi': 10.6, 'etr': 1366.3}",Partly Cloudy,76.72,2018-10-12 18:00:00,0,6.216,186,,7.49
2284,74.95,,68.0,0.82,clear-day,,,,rain,,"{'azimuth': 258, 'altitude': 2, 'etr': 1366.4}",Clear,74.02,2018-10-12 19:00:00,,,,,
2285,73.11,0.31,67.1,0.84,partly-cloudy-night,,,,rain,,,Partly Cloudy,72.25,2018-10-12 20:00:00,0,6.216,200,,2.91
2286,73.11,0.47,67.1,0.84,partly-cloudy-night,,,,rain,,,Partly Cloudy,72.25,2018-10-12 21:00:00,0,6.216,183,,4.02
2287,71.25,0.47,66.2,0.86,partly-cloudy-night,,,,rain,,,Partly Cloudy,70.44,2018-10-12 22:00:00,0,6.216,210,,1.68
2288,69.53,0.19,66.2,0.92,partly-cloudy-night,,,,rain,,,Partly Cloudy,68.64,2018-10-12 23:00:00,0,6.216,311,,1.68
2289,69.53,0.31,66.2,0.92,partly-cloudy-night,,,,rain,,,Partly Cloudy,68.64,2018-10-13 00:00:00,0,5.903,320,,0.56
2290,68.67,0.72,66.21,0.95,partly-cloudy-night,,,,rain,,,Mostly Cloudy,67.74,2018-10-13 01:00:00,0,6.216,290,,1.12
2291,68.67,0.59,66.21,0.95,partly-cloudy-night,,,,rain,,,Mostly Cloudy,67.74,2018-10-13 02:00:00,0,5.904,341,,1.68
2292,68.53,0.59,65.3,0.92,partly-cloudy-night,,,,rain,,,Mostly Cloudy,67.74,2018-10-13 03:00:00,0,5.595,310,,3.36
2293,68.67,0.87,66.21,0.95,partly-cloudy-night,,,,rain,,,Mostly Cloudy,67.74,2018-10-13 04:00:00,0,4.974,317,,2.8
2294,68.53,0.87,65.3,0.92,partly-cloudy-night,,,,rain,,,Mostly Cloudy,67.74,2018-10-13 05:00:00,0,4.663,341,,1.12
2295,69.52,0.87,66.21,0.92,partly-cloudy-night,,,,rain,,,Mostly Cloudy,68.64,2018-10-13 06:00:00,0,4.661,20,,1.68
2296,69.53,0.87,66.21,0.92,partly-cloudy-night,,,,rain,,,Mostly Cloudy,68.64,2018-10-13 07:00:00,0,4.042,350,,1.12
2297,70.38,0.87,66.21,0.89,partly-cloudy-night,,,,rain,,,Mostly Cloudy,69.54,2018-10-13 08:00:00,0,3.417,341,,1.68
2298,70.38,0.87,66.21,0.89,partly-cloudy-day,,,,rain,,"{'azimuth': 110, 'altitude': 10, 'dni': 171.7, 'ghi': 32.5, 'dhi': 3, 'etr': 1366.8}",Mostly Cloudy,69.54,2018-10-13 09:00:00,0,3.417,341,,1.68
2299,70.38,0.87,66.21,0.89,partly-cloudy-day,,,,rain,,"{'azimuth': 121, 'altitude': 20, 'dni': 263.6, 'ghi': 99.4, 'dhi': 9, 'etr': 1366.9}",Mostly Cloudy,69.54,2018-10-13 10:00:00,1,4.353,330,,2.34
2300,72.24,0.75,67.1,0.86,partly-cloudy-day,,,,rain,,"{'azimuth': 134, 'altitude': 29, 'dni': 408.6, 'ghi': 217.7, 'dhi': 19.8, 'etr': 1366.9}",Mostly Cloudy,71.34,2018-10-13 11:00:00,2,5.283,330,,1.68
2301,74.09,0.75,68.0,0.84,partly-cloudy-day,,,,rain,,"{'azimuth': 150, 'altitude': 36, 'dni': 438.2, 'ghi': 282.8, 'dhi': 25.7, 'etr': 1366.9}",Mostly Cloudy,73.13,2018-10-13 12:00:00,3,5.281,0,,1.12
2302,73.24,0.75,68.0,0.87,partly-cloudy-day,,,,rain,,"{'azimuth': 168, 'altitude': 40, 'dni': 451.7, 'ghi': 319.4, 'dhi': 29, 'etr': 1367}",Mostly Cloudy,72.25,2018-10-13 13:00:00,3,4.35,217,,4.59
2303,73.35,0.75,68.9,0.89,partly-cloudy-day,,,,rain,,"{'azimuth': 187, 'altitude': 40, 'dni': 453.1, 'ghi': 323.5, 'dhi': 29.4, 'etr': 1367}",Mostly Cloudy,72.23,2018-10-13 14:00:00,3,4.968,0,,4.59
2304,74.22,0.75,68.91,0.87,partly-cloudy-day,,,,rain,,"{'azimuth': 206, 'altitude': 37, 'dni': 442.8, 'ghi': 294.6, 'dhi': 26.8, 'etr': 1367}",Mostly Cloudy,73.13,2018-10-13 15:00:00,3,5.591,103,,5.14
2305,74.97,0.75,68.0,0.81,partly-cloudy-day,,,,rain,,"{'azimuth': 222, 'altitude': 31, 'dni': 417.8, 'ghi': 235.9, 'dhi': 21.4, 'etr': 1367.1}",Mostly Cloudy,74.04,2018-10-13 16:00:00,2,6.216,164,,6.38
2306,75.72,0.59,67.1,0.77,partly-cloudy-day,,,,rain,,"{'azimuth': 236, 'altitude': 22, 'dni': 469.4, 'ghi': 196.5, 'dhi': 17.9, 'etr': 1367.1}",Mostly Cloudy,74.92,2018-10-13 17:00:00,1,6.216,161,,5.25
2307,74.09,0.59,68.0,0.84,partly-cloudy-day,,,,rain,,"{'azimuth': 247, 'altitude': 12, 'dni': 342.6, 'ghi': 81.3, 'dhi': 7.4, 'etr': 1367.1}",Mostly Cloudy,73.13,2018-10-13 18:00:00,0,6.216,117,,4.59
2308,73.97,0.47,67.1,0.81,partly-cloudy-day,,,,rain,,"{'azimuth': 258, 'altitude': 2, 'dni': 33, 'ghi': 1.1, 'dhi': 0.1, 'etr': 1367.2}",Partly Cloudy,73.13,2018-10-13 19:00:00,0,6.216,114,,5.25
2309,72.12,0.47,66.21,0.84,partly-cloudy-night,,,,rain,,,Partly Cloudy,71.34,2018-10-13 20:00:00,0,6.216,150,,4.69
2310,73.1,0.31,67.1,0.84,partly-cloudy-night,,,,rain,,,Partly Cloudy,72.23,2018-10-13 21:00:00,0,4.974,80,,1.12
2311,70.26,0.19,65.3,0.86,partly-cloudy-night,,,,rain,,,Partly Cloudy,69.54,2018-10-13 22:00:00,0,5.904,90,,2.34
2312,69.53,0.31,66.2,0.92,partly-cloudy-night,,,,rain,,,Partly Cloudy,68.64,2018-10-13 23:00:00,0,5.281,311,,1.12
2313,67.67,0.19,65.3,0.95,partly-cloudy-night,,,,rain,,,Partly Cloudy,66.83,2018-10-14 00:00:00,0,2.271,318,,3.46
2314,68.53,0.47,65.3,0.92,partly-cloudy-night,,,,rain,,,Partly Cloudy,67.74,2018-10-14 01:00:00,0,4.259,320,,3.47
2315,66.83,0.47,65.3,0.98,partly-cloudy-night,,,,rain,,,Partly Cloudy,65.94,2018-10-14 02:00:00,0,2.888,311,,1.68
2316,66.68,0.47,64.4,0.95,partly-cloudy-night,,,,rain,,,Partly Cloudy,65.94,2018-10-14 03:00:00,0,2.888,330,,2.91
2317,67.54,0.47,64.4,0.92,partly-cloudy-night,,,,rain,,,Partly Cloudy,66.84,2018-10-14 04:00:00,0,2.299,341,,1.68
2318,67.54,0.59,64.4,0.92,partly-cloudy-night,,,,rain,,,Mostly Cloudy,66.84,2018-10-14 05:00:00,0,2.424,300,,4.69
2319,66.68,0.72,64.4,0.95,partly-cloudy-night,,,,rain,,,Mostly Cloudy,65.94,2018-10-14 06:00:00,0,2.642,313,,5.15
2320,65.83,0.47,64.4,0.98,partly-cloudy-night,,,,rain,,,Partly Cloudy,65.03,2018-10-14 07:00:00,0,2.797,350,,4.02
2321,64.84,0.47,63.5,0.98,partly-cloudy-night,,,,rain,,,Partly Cloudy,64.13,2018-10-14 08:00:00,0,2.175,325,,4.59
2322,64.84,0.31,63.5,0.98,partly-cloudy-day,,,,rain,,"{'azimuth': 110, 'altitude': 10, 'dni': 369.9, 'ghi': 68.4, 'dhi': 6.2, 'etr': 1367.6}",Partly Cloudy,64.13,2018-10-14 09:00:00,0,2.641,307,,5.25
2323,67.54,0.75,64.4,0.92,partly-cloudy-day,,,,rain,,"{'azimuth': 121, 'altitude': 20, 'dni': 349.5, 'ghi': 130.3, 'dhi': 11.8, 'etr': 1367.6}",Mostly Cloudy,66.84,2018-10-14 10:00:00,1,4.038,330,,2.34
2324,71.38,0.75,67.1,0.89,partly-cloudy-day,,,,rain,,"{'azimuth': 134, 'altitude': 29, 'dni': 407.4, 'ghi': 215.1, 'dhi': 19.6, 'etr': 1367.7}",Mostly Cloudy,70.44,2018-10-14 11:00:00,2,5.283,60,,3.36
2325,74.74,0.59,66.2,0.77,partly-cloudy-day,,,,rain,,"{'azimuth': 150, 'altitude': 36, 'dni': 555.9, 'ghi': 355.9, 'dhi': 32.4, 'etr': 1367.7}",Mostly Cloudy,74.04,2018-10-14 12:00:00,3,5.904,140,,6.27
2326,76.39,0.59,65.3,0.7,partly-cloudy-day,,,,rain,,"{'azimuth': 168, 'altitude': 40, 'dni': 573.1, 'ghi': 402.3, 'dhi': 36.6, 'etr': 1367.7}",Mostly Cloudy,75.82,2018-10-14 13:00:00,3,5.904,132,,9.72
2327,76.29,0.44,64.4,0.68,partly-cloudy-day,,,,rain,,"{'azimuth': 187, 'altitude': 40, 'dni': 676.6, 'ghi': 479.4, 'dhi': 43.6, 'etr': 1367.8}",Partly Cloudy,75.82,2018-10-14 14:00:00,4,5.904,141,,10.84
2328,76.39,0.44,65.3,0.7,partly-cloudy-day,,,,rain,,"{'azimuth': 206, 'altitude': 37, 'dni': 661, 'ghi': 436.1, 'dhi': 39.6, 'etr': 1367.8}",Partly Cloudy,75.82,2018-10-14 15:00:00,3,5.904,135,,12.64
2329,74.74,0.59,66.21,0.77,partly-cloudy-day,,,,rain,,"{'azimuth': 222, 'altitude': 31, 'dni': 529.4, 'ghi': 295.9, 'dhi': 26.9, 'etr': 1367.8}",Mostly Cloudy,74.04,2018-10-14 16:00:00,2,5.595,129,26.4,16.68
2330,74.74,0.75,66.21,0.77,partly-cloudy-day,,,,rain,,"{'azimuth': 236, 'altitude': 22, 'dni': 367.1, 'ghi': 151.5, 'dhi': 13.8, 'etr': 1367.9}",Mostly Cloudy,74.04,2018-10-14 17:00:00,1,5.595,110,26.4,14.99
2331,73.74,0.75,65.3,0.76,partly-cloudy-day,,,,rain,,"{'azimuth': 247, 'altitude': 12, 'dni': 265.3, 'ghi': 61.4, 'dhi': 5.6, 'etr': 1367.9}",Mostly Cloudy,73.13,2018-10-14 18:00:00,0,5.281,114,25.84,14.99
2332,73.74,,65.3,0.76,clear-day,,,,rain,,"{'azimuth': 258, 'altitude': 1, 'etr': 1367.9}",Clear,73.13,2018-10-14 19:00:00,,,,,
2333,72.99,0.75,66.21,0.81,partly-cloudy-night,,,,rain,,,Mostly Cloudy,72.25,2018-10-14 20:00:00,0,5.595,121,29.98,17.79
2334,72.12,0.75,66.21,0.84,partly-cloudy-night,,,,rain,,,Mostly Cloudy,71.34,2018-10-14 21:00:00,0,3.325,120,29.98,18.36
2335,72.24,0.75,67.1,0.86,partly-cloudy-night,,,,rain,,,Mostly Cloudy,71.34,2018-10-14 22:00:00,0,5.283,121,31.09,18.45
2336,72.24,0.59,67.1,0.86,partly-cloudy-night,,,,rain,,,Mostly Cloudy,71.34,2018-10-14 23:00:00,0,4.038,116,29.97,17.79
2337,68.67,0.75,66.21,0.95,partly-cloudy-night,,,,rain,,,Mostly Cloudy,67.74,2018-10-15 00:00:00,0,2.798,123,35.11,18.45
2338,69.53,0.75,66.21,0.92,wind,,,,rain,,,Windy and Mostly Cloudy,68.64,2018-10-15 01:00:00,0,3.73,119,42.61,27.06
2339,69.26,0.75,64.4,0.86,partly-cloudy-night,,,,rain,,,Mostly Cloudy,68.64,2018-10-15 02:00:00,0,4.008,117,32.22,18.45
2340,68.14,0.47,62.6,0.84,partly-cloudy-night,,,,rain,,,Partly Cloudy,67.74,2018-10-15 03:00:00,0,6.216,162,31.09,10.41
2341,68.02,0.47,61.7,0.81,partly-cloudy-night,,,,rain,,,Partly Cloudy,67.74,2018-10-15 04:00:00,0,6.216,172,,6.94
2342,66.55,0.59,63.5,0.92,partly-cloudy-night,,,,rain,,,Mostly Cloudy,65.94,2018-10-15 05:00:00,0,5.595,293,,5.81
2343,65.55,,62.59,0.92,clear-night,,,,rain,,,Clear,65.04,2018-10-15 06:00:00,0,,268,,4.59
2344,66.28,0.59,61.7,0.86,partly-cloudy-night,,,,rain,,,Mostly Cloudy,65.94,2018-10-15 07:00:00,0,5.903,181,,4.02
2345,64.42,0.47,60.8,0.89,partly-cloudy-night,,,,rain,,,Partly Cloudy,64.13,2018-10-15 08:00:00,0,5.904,330,25.28,5.7
2346,63.3,0.44,59.0,0.86,partly-cloudy-day,,,,rain,,"{'azimuth': 110, 'altitude': 9, 'dni': 331, 'ghi': 59.8, 'dhi': 5.4, 'etr': 1368.4}",Partly Cloudy,63.23,2018-10-15 09:00:00,0,6.216,330,31.09,7.5
2347,64.13,0.59,57.2,0.78,partly-cloudy-day,,,,rain,,"{'azimuth': 122, 'altitude': 20, 'dni': 442, 'ghi': 162.7, 'dhi': 14.8, 'etr': 1368.4}",Mostly Cloudy,64.13,2018-10-15 10:00:00,1,6.216,312,29.98,11.53
2348,65.94,0.59,58.1,0.76,partly-cloudy-day,,,,rain,,"{'azimuth': 135, 'altitude': 28, 'dni': 516.4, 'ghi': 270.2, 'dhi': 24.6, 'etr': 1368.5}",Mostly Cloudy,65.94,2018-10-15 11:00:00,2,6.216,314,27.73,10.41
2349,67.74,0.59,57.2,0.69,partly-cloudy-day,,,,rain,,"{'azimuth': 150, 'altitude': 35, 'dni': 554.7, 'ghi': 352.4, 'dhi': 32, 'etr': 1368.5}",Mostly Cloudy,67.74,2018-10-15 12:00:00,3,6.216,312,26.4,10.4
2350,69.54,0.59,57.2,0.65,partly-cloudy-day,,,,rain,,"{'azimuth': 168, 'altitude': 39, 'dni': 571.9, 'ghi': 398.4, 'dhi': 36.2, 'etr': 1368.5}",Mostly Cloudy,69.54,2018-10-15 13:00:00,3,6.216,294,23.04,8.04
2351,71.34,0.44,58.1,0.63,partly-cloudy-day,,,,rain,,"{'azimuth': 187, 'altitude': 40, 'dni': 675.3, 'ghi': 474.8, 'dhi': 43.2, 'etr': 1368.6}",Partly Cloudy,71.34,2018-10-15 14:00:00,4,6.216,297,27.73,8.62
2352,70.44,0.31,59.0,0.67,partly-cloudy-day,,,,rain,,"{'azimuth': 206, 'altitude': 36, 'dni': 724.3, 'ghi': 473.8, 'dhi': 43.1, 'etr': 1368.6}",Partly Cloudy,70.44,2018-10-15 15:00:00,3,6.216,269,19.68,6.82
2353,72.25,0.31,57.2,0.59,partly-cloudy-day,,,,rain,,"{'azimuth': 222, 'altitude': 30, 'dni': 682.1, 'ghi': 377.3, 'dhi': 34.3, 'etr': 1368.6}",Partly Cloudy,72.25,2018-10-15 16:00:00,2,6.216,198,,6.27
2354,70.44,0.31,55.4,0.59,partly-cloudy-day,,,,rain,,"{'azimuth': 235, 'altitude': 22, 'dni': 599.7, 'ghi': 244.1, 'dhi': 22.2, 'etr': 1368.7}",Partly Cloudy,70.44,2018-10-15 17:00:00,1,6.216,224,,8.62
2355,70.44,0.44,56.3,0.61,partly-cloudy-day,,,,rain,,"{'azimuth': 247, 'altitude': 12, 'dni': 390.4, 'ghi': 88.2, 'dhi': 8, 'etr': 1368.7}",Partly Cloudy,70.44,2018-10-15 18:00:00,0,6.216,242,,9.17
2356,67.74,0.44,56.3,0.67,partly-cloudy-day,,,,rain,,"{'azimuth': 257, 'altitude': 1, 'dni': 17.7, 'ghi': 0.4, 'dhi': 0, 'etr': 1368.7}",Partly Cloudy,67.74,2018-10-15 19:00:00,0,6.216,271,,6.38
2357,65.93,0.59,56.3,0.71,partly-cloudy-night,,,,rain,,,Mostly Cloudy,65.93,2018-10-15 20:00:00,0,6.216,296,,8.06
2358,65.04,0.75,55.4,0.71,partly-cloudy-night,,,,rain,,,Mostly Cloudy,65.04,2018-10-15 21:00:00,0,6.216,304,,5.15
2359,62.33,0.19,55.4,0.78,partly-cloudy-night,,,,rain,,,Partly Cloudy,62.33,2018-10-15 22:00:00,0,6.216,270,,4.69
2360,62.33,0.19,55.4,0.78,partly-cloudy-night,,,,rain,,,Partly Cloudy,62.33,2018-10-15 23:00:00,0,6.216,285,,4.69
2361,60.53,0.44,55.4,0.83,partly-cloudy-night,,,,rain,,,Partly Cloudy,60.53,2018-10-16 00:00:00,0,6.216,324,,4.59
2362,59.64,0.19,54.5,0.83,partly-cloudy-night,,,,rain,,,Partly Cloudy,59.64,2018-10-16 01:00:00,0,6.216,318,,7.5
2363,58.74,0.19,54.5,0.86,partly-cloudy-night,,,,rain,,,Partly Cloudy,58.74,2018-10-16 02:00:00,0,6.216,320,,6.83
2364,58.74,0.19,53.59,0.83,partly-cloudy-night,,,,rain,,,Partly Cloudy,58.74,2018-10-16 03:00:00,0,6.216,318,,5.15
2365,56.93,0.19,52.69,0.86,partly-cloudy-night,,,,rain,,,Partly Cloudy,56.93,2018-10-16 04:00:00,0,6.216,308,,5.25
2366,56.93,0.19,53.6,0.89,partly-cloudy-night,,,,rain,,,Partly Cloudy,56.93,2018-10-16 05:00:00,0,6.216,330,,4.02
2367,56.93,0.19,53.59,0.89,partly-cloudy-night,,,,rain,,,Partly Cloudy,56.93,2018-10-16 06:00:00,0,6.216,317,,6.94
2368,56.93,0.19,52.69,0.86,partly-cloudy-night,,,,rain,,,Partly Cloudy,56.93,2018-10-16 07:00:00,0,6.216,315,,6.27
2369,56.93,0.31,52.69,0.86,partly-cloudy-night,,,,rain,,,Partly Cloudy,56.93,2018-10-16 08:00:00,0,6.216,315,,6.27
2370,57.84,0.31,53.59,0.86,partly-cloudy-day,,,,rain,,"{'azimuth': 111, 'altitude': 9, 'dni': 357, 'ghi': 63, 'dhi': 5.7, 'etr': 1369.2}",Partly Cloudy,57.84,2018-10-16 09:00:00,0,6.216,330,23.04,4.59
2371,63.23,0.19,55.4,0.76,partly-cloudy-day,,,,rain,,"{'azimuth': 122, 'altitude': 19, 'dni': 608.9, 'ghi': 221.5, 'dhi': 20.1, 'etr': 1369.2}",Partly Cloudy,63.23,2018-10-16 10:00:00,1,6.216,320,23.04,4.02
2372,66.84,0.19,56.3,0.69,partly-cloudy-day,,,,rain,,"{'azimuth': 135, 'altitude': 28, 'dni': 713.2, 'ghi': 369.8, 'dhi': 33.6, 'etr': 1369.2}",Partly Cloudy,66.84,2018-10-16 11:00:00,2,6.216,320,,4.02
2373,71.34,0.19,58.1,0.63,partly-cloudy-day,,,,rain,,"{'azimuth': 168, 'altitude': 39, 'dni': 790.9, 'ghi': 546.8, 'dhi': 49.7, 'etr': 1369.3}",Partly Cloudy,71.34,2018-10-16 13:00:00,4,6.216,76,,6.27
2374,71.34,0.31,58.1,0.63,partly-cloudy-day,,,,rain,,"{'azimuth': 187, 'altitude': 39, 'dni': 740.3, 'ghi': 516.3, 'dhi': 46.9, 'etr': 1369.3}",Partly Cloudy,71.34,2018-10-16 14:00:00,4,6.216,67,,7.38
2375,71.34,0.31,57.2,0.61,partly-cloudy-day,,,,rain,,"{'azimuth': 206, 'altitude': 36, 'dni': 722.6, 'ghi': 468.5, 'dhi': 42.6, 'etr': 1369.4}",Partly Cloudy,71.34,2018-10-16 15:00:00,3,6.216,98,,6.83
2376,72.25,0.31,59.0,0.63,partly-cloudy-day,,,,rain,,"{'azimuth': 222, 'altitude': 30, 'dni': 679.8, 'ghi': 372.2, 'dhi': 33.8, 'etr': 1369.4}",Partly Cloudy,72.25,2018-10-16 16:00:00,2,6.216,119,,5.15
2377,70.44,0.44,59.0,0.67,partly-cloudy-day,,,,rain,,"{'azimuth': 235, 'altitude': 21, 'dni': 542.7, 'ghi': 217.8, 'dhi': 19.8, 'etr': 1369.4}",Partly Cloudy,70.44,2018-10-16 17:00:00,1,5.904,84,,9.17
2378,70.44,0.31,57.2,0.63,partly-cloudy-day,,,,rain,,"{'azimuth': 247, 'altitude': 12, 'dni': 421.6, 'ghi': 92.8, 'dhi': 8.4, 'etr': 1369.5}",Partly Cloudy,70.44,2018-10-16 18:00:00,0,6.216,76,,8.04
2379,68.64,0.19,59.0,0.71,partly-cloudy-day,,,,rain,,"{'azimuth': 257, 'altitude': 1, 'dni': 15.7, 'ghi': 0.3, 'dhi': 0, 'etr': 1369.5}",Partly Cloudy,68.64,2018-10-16 19:00:00,0,6.216,61,,7.49
2380,67.78,0.19,59.9,0.76,partly-cloudy-night,,,,rain,,,Partly Cloudy,67.74,2018-10-16 20:00:00,0,6.216,66,,5.72
2381,67.74,0.19,59.0,0.74,partly-cloudy-night,,,,rain,,,Partly Cloudy,67.74,2018-10-16 21:00:00,0,6.216,50,,5.15
2382,65.94,0.19,59.0,0.78,partly-cloudy-night,,,,rain,,,Partly Cloudy,65.94,2018-10-16 22:00:00,0,6.216,41,,8.05
2383,62.33,0.19,57.2,0.83,partly-cloudy-night,,,,rain,,,Partly Cloudy,62.33,2018-10-16 23:00:00,0,6.216,312,,5.25
2384,62.33,0.47,57.2,0.83,partly-cloudy-night,,,,rain,,,Partly Cloudy,62.33,2018-10-17 00:00:00,0,6.216,318,,5.25
2385,62.33,,57.2,0.83,clear-night,,,,rain,,,Clear,62.33,2018-10-17 01:00:00,0,,312,,5.25
2386,61.43,0.19,56.3,0.83,partly-cloudy-night,,,,rain,,,Partly Cloudy,61.43,2018-10-17 02:00:00,0,6.216,314,,5.15
