,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,solar
14,2020-07-15 14:00:00,Partly Cloudy,partly-cloudy-day,0.001,0.01,80.98,82.9,65.31,0.59,1016.9,10.43,12.43,177,0.59,6,10,314.8,rain,"{'azimuth': 182, 'altitude': 70, 'dni': 619.6, 'ghi': 640.4, 'dhi': 58.2, 'etr': 1317.1}"
15,2020-07-15 15:00:00,Partly Cloudy,partly-cloudy-day,0.0008,0.01,81.98,83.27,63.4,0.53,1016.6,12.04,13.3,188,0.38,7,10,314.5,rain,"{'azimuth': 218, 'altitude': 66, 'dni': 757.2, 'ghi': 761, 'dhi': 69.2, 'etr': 1317.1}"
16,2020-07-15 16:00:00,Partly Cloudy,partly-cloudy-day,0.0006,0.01,82.37,83.47,62.9,0.52,1016.2,12.08,14.13,178,0.45,6,10,315.8,rain,"{'azimuth': 242, 'altitude': 57, 'dni': 700.1, 'ghi': 648.5, 'dhi': 59, 'etr': 1317.2}"
17,2020-07-15 17:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,81.52,82.51,62.1,0.52,1016,12.12,14.24,167,0.43,4,10,315.0,,"{'azimuth': 257, 'altitude': 47, 'dni': 678.8, 'ghi': 544.6, 'dhi': 49.5, 'etr': 1317.2}"
18,2020-07-15 18:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,79.82,81.04,61.84,0.54,1016.2,11.8,13.65,147,0.4,3,10,314.7,,"{'azimuth': 268, 'altitude': 36, 'dni': 649.8, 'ghi': 417, 'dhi': 37.9, 'etr': 1317.2}"
19,2020-07-15 19:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,78.28,78.57,62.65,0.59,1016.8,11.22,12.64,136,0.44,1,10,314.3,,"{'azimuth': 278, 'altitude': 24, 'dni': 550.2, 'ghi': 250.6, 'dhi': 22.8, 'etr': 1317.2}"
20,2020-07-15 20:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,76.69,77.05,63.37,0.63,1017,10.24,11.93,128,0.47,0,10,314.1,,"{'azimuth': 287, 'altitude': 13, 'dni': 396.6, 'ghi': 101.6, 'dhi': 9.2, 'etr': 1317.2}"
21,2020-07-15 21:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,74.92,75.28,63.41,0.67,1017.6,8.9,11.08,126,0.43,0,10,310.1,,"{'azimuth': 296, 'altitude': 3, 'dni': 85.9, 'ghi': 5, 'dhi': 0.5, 'etr': 1317.2}"
22,2020-07-15 22:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,73.35,73.75,63.65,0.72,1018.1,8.0,12.27,124,0.43,0,10,310.6,,
23,2020-07-15 23:00:00,Partly Cloudy,partly-cloudy-night,0.0003,0.02,72.17,72.61,63.77,0.75,1018.3,7.27,13.09,126,0.49,0,10,310.7,rain,
0,2020-07-16 00:00:00,Partly Cloudy,partly-cloudy-night,0.0007,0.02,71.35,71.77,63.49,0.76,1019,6.67,13.06,111,0.54,0,10,310.1,rain,
1,2020-07-16 01:00:00,Partly Cloudy,partly-cloudy-night,0.0013,0.03,70.48,70.87,63.11,0.78,1019.2,6.42,12.68,105,0.57,0,10,309.2,rain,
2,2020-07-16 02:00:00,Partly Cloudy,partly-cloudy-night,0.0025,0.05,69.88,70.29,63.15,0.79,1019.1,5.81,12.34,110,0.58,0,10,308.2,rain,
3,2020-07-16 03:00:00,Mostly Cloudy,partly-cloudy-night,0.0056,0.1,70.46,71.05,64.61,0.82,1019.1,5.72,10.01,141,0.66,0,10,306.3,rain,
4,2020-07-16 04:00:00,Mostly Cloudy,partly-cloudy-night,0.0073,0.12,70.05,70.69,64.84,0.84,1018.8,5.7,11.03,155,0.7,0,10,305.1,rain,
5,2020-07-16 05:00:00,Mostly Cloudy,partly-cloudy-night,0.0114,0.16,69.55,70.25,65.21,0.86,1018.7,5.74,11.73,155,0.71,0,10,304.3,rain,
6,2020-07-16 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0157,0.21,69.31,70.08,65.67,0.88,1018.7,5.66,11.98,155,0.69,0,10,304.1,rain,
7,2020-07-16 07:00:00,Mostly Cloudy,partly-cloudy-day,0.0184,0.24,69.33,70.17,66.1,0.89,1018.9,5.6,11.22,155,0.68,0,9.64,304.5,rain,"{'azimuth': 65, 'altitude': 4, 'dni': 90.6, 'ghi': 6.6, 'dhi': 0.6, 'etr': 1317.2}"
8,2020-07-16 08:00:00,Possible Light Rain,rain,0.0235,0.26,70.6,71.5,66.85,0.88,1019.2,4.84,7.05,138,0.65,0,7.371,302.4,rain,"{'azimuth': 74, 'altitude': 14, 'dni': 332.3, 'ghi': 90.5, 'dhi': 8.2, 'etr': 1317.2}"
9,2020-07-16 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0211,0.21,71.25,72.18,67.25,0.87,1019.4,5.02,8.4,144,0.68,1,8.958,303.1,rain,"{'azimuth': 83, 'altitude': 25, 'dni': 420.3, 'ghi': 198, 'dhi': 18, 'etr': 1317.2}"
10,2020-07-16 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0165,0.18,71.82,72.78,67.66,0.87,1019.5,6.02,10.9,130,0.69,3,10,304.4,rain,"{'azimuth': 93, 'altitude': 37, 'dni': 472.3, 'ghi': 309.6, 'dhi': 28.1, 'etr': 1317.3}"
11,2020-07-16 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0123,0.15,72.79,73.78,68.15,0.85,1019.6,7.05,12.7,131,0.77,4,10,305.9,rain,"{'azimuth': 105, 'altitude': 48, 'dni': 441.1, 'ghi': 358.8, 'dhi': 32.6, 'etr': 1317.3}"
12,2020-07-16 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0089,0.12,73.53,74.59,68.79,0.85,1019.5,7.96,12.89,130,0.77,5,10,307.9,rain,"{'azimuth': 120, 'altitude': 58, 'dni': 456.3, 'ghi': 426.1, 'dhi': 38.7, 'etr': 1317.3}"
13,2020-07-16 13:00:00,Mostly Cloudy,partly-cloudy-day,0.006,0.08,73.36,74.49,69.31,0.87,1019.5,8.13,12.38,133,0.85,5,10,310.0,rain,"{'azimuth': 145, 'altitude': 66, 'dni': 391.1, 'ghi': 394.4, 'dhi': 35.9, 'etr': 1317.3}"
14,2020-07-16 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0038,0.05,73.53,74.65,69.29,0.87,1019.2,8.17,12.08,138,0.83,5,10,311.8,rain,"{'azimuth': 182, 'altitude': 70, 'dni': 410.2, 'ghi': 423.5, 'dhi': 38.5, 'etr': 1317.3}"
15,2020-07-16 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0016,0.01,76.93,77.63,66.51,0.7,1018.9,8.46,10.33,159,0.73,5,10,322.2,rain,"{'azimuth': 218, 'altitude': 66, 'dni': 501.8, 'ghi': 503.9, 'dhi': 45.8, 'etr': 1317.3}"
16,2020-07-16 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0007,0.01,78.12,78.87,67.11,0.69,1018.2,9.43,11.76,157,0.6,5,10,322.3,rain,"{'azimuth': 241, 'altitude': 57, 'dni': 591.4, 'ghi': 547.1, 'dhi': 49.7, 'etr': 1317.3}"
17,2020-07-16 17:00:00,Partly Cloudy,partly-cloudy-day,0.0003,0.01,77.42,78.18,67.14,0.71,1017.4,9.68,12.44,159,0.57,4,10,322.0,rain,"{'azimuth': 257, 'altitude': 47, 'dni': 590.4, 'ghi': 473, 'dhi': 43, 'etr': 1317.3}"
18,2020-07-16 18:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,77.51,78.17,66.2,0.68,1017.3,9.14,11.64,163,0.58,2,10,321.6,,"{'azimuth': 268, 'altitude': 36, 'dni': 543.5, 'ghi': 348.1, 'dhi': 31.6, 'etr': 1317.3}"
19,2020-07-16 19:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,78.38,78.96,65.58,0.65,1017.2,7.96,10.9,166,0.57,1,10,312.3,,"{'azimuth': 277, 'altitude': 24, 'dni': 481.1, 'ghi': 218.5, 'dhi': 19.9, 'etr': 1317.3}"
20,2020-07-16 20:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,77.44,77.88,64.17,0.64,1017.5,6.5,8.51,164,0.54,0,10,320.1,,"{'azimuth': 287, 'altitude': 13, 'dni': 368.3, 'ghi': 93.8, 'dhi': 8.5, 'etr': 1317.3}"
21,2020-07-16 21:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,76.04,76.34,62.83,0.64,1017.9,4.85,5.65,164,0.7,0,10,316.2,,"{'azimuth': 296, 'altitude': 3, 'dni': 58.8, 'ghi': 3.3, 'dhi': 0.3, 'etr': 1317.3}"
22,2020-07-16 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,74.71,74.87,61.55,0.64,1017.9,3.51,4.75,176,0.66,0,10,316.0,,
23,2020-07-16 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0002,0.01,73.72,73.83,61.02,0.65,1017.7,2.83,4.18,232,0.79,0,10,316.1,rain,
0,2020-07-17 00:00:00,Mostly Cloudy,partly-cloudy-night,0,0,72.94,73.07,61.25,0.67,1017.7,2.91,3.8,224,0.78,0,10,316.5,,
1,2020-07-17 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,72.1,72.31,61.88,0.7,1017.7,3.13,3.56,79,0.78,0,10,317.3,,
2,2020-07-17 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,71.32,71.61,62.4,0.73,1017.7,3.62,3.66,344,0.79,0,10,318.0,,
3,2020-07-17 03:00:00,Mostly Cloudy,partly-cloudy-night,0.0006,0.02,71.42,71.98,64.62,0.79,1017.6,4.68,4.68,49,0.71,0,10,317.8,rain,
4,2020-07-17 04:00:00,Mostly Cloudy,partly-cloudy-night,0.0019,0.03,70.79,71.41,64.87,0.82,1017.3,3.83,3.83,23,0.76,0,10,318.5,rain,
5,2020-07-17 05:00:00,Mostly Cloudy,partly-cloudy-night,0.0029,0.04,70.21,70.86,64.95,0.83,1017.0,3.2,3.4,3,0.7,0,10,319.8,rain,
6,2020-07-17 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0018,0.03,69.88,70.53,64.95,0.84,1016.8,2.97,3.26,19,0.73,0,10,322.3,rain,
7,2020-07-17 07:00:00,Mostly Cloudy,partly-cloudy-day,0.0005,0.01,70.0,70.7,65.31,0.85,1016.8,2.94,3.34,0,0.62,0,10,325.3,rain,"{'azimuth': 65, 'altitude': 4, 'dni': 94.3, 'ghi': 6.7, 'dhi': 0.6, 'etr': 1317.4}"
8,2020-07-17 08:00:00,Partly Cloudy,partly-cloudy-day,0,0,70.49,71.2,65.45,0.84,1016.9,3.11,3.54,42,0.59,0,10,327.8,,"{'azimuth': 74, 'altitude': 14, 'dni': 358.8, 'ghi': 96.9, 'dhi': 8.8, 'etr': 1317.4}"
9,2020-07-17 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0008,0.02,72.68,73.5,66.84,0.82,1017.1,2.61,3.34,72,0.6,1,10,331.3,rain,"{'azimuth': 83, 'altitude': 25, 'dni': 472.9, 'ghi': 221.8, 'dhi': 20.2, 'etr': 1317.4}"
10,2020-07-17 10:00:00,Partly Cloudy,partly-cloudy-day,0.0025,0.04,74.31,75.18,67.59,0.8,1017.0,2.99,3.92,119,0.49,3,10,331.3,rain,"{'azimuth': 93, 'altitude': 36, 'dni': 606, 'ghi': 396.2, 'dhi': 36, 'etr': 1317.4}"
11,2020-07-17 11:00:00,Partly Cloudy,partly-cloudy-day,0.0039,0.04,76.03,76.93,68.16,0.77,1016.9,4.08,4.81,146,0.41,4,10,330.9,rain,"{'azimuth': 105, 'altitude': 48, 'dni': 693.3, 'ghi': 562.8, 'dhi': 51.2, 'etr': 1317.4}"
12,2020-07-17 12:00:00,Partly Cloudy,partly-cloudy-day,0.0026,0.02,77.39,78.31,68.45,0.74,1016.6,5.79,6.49,155,0.5,5,10,329.9,rain,"{'azimuth': 120, 'altitude': 58, 'dni': 665.7, 'ghi': 620.7, 'dhi': 56.4, 'etr': 1317.4}"
13,2020-07-17 13:00:00,Partly Cloudy,partly-cloudy-day,0.0009,0.01,78.39,79.33,68.75,0.72,1016.4,7.53,8.49,164,0.43,7,10,328.4,rain,"{'azimuth': 145, 'altitude': 66, 'dni': 724.8, 'ghi': 730.1, 'dhi': 66.4, 'etr': 1317.4}"
14,2020-07-17 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,79.65,82.32,68.7,0.69,1016.0,8.74,9.66,166,0.35,7,10,334.1,,"{'azimuth': 182, 'altitude': 70, 'dni': 774.5, 'ghi': 798.8, 'dhi': 72.6, 'etr': 1317.4}"
15,2020-07-17 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,81.6,83.97,66.69,0.61,1015.7,9.18,10.59,171,0.44,6,10,335.0,,"{'azimuth': 218, 'altitude': 66, 'dni': 717.2, 'ghi': 719.3, 'dhi': 65.4, 'etr': 1317.4}"
16,2020-07-17 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,82.05,83.92,65.2,0.57,1015.2,9.85,11.0,172,0.36,6,10,335.5,,"{'azimuth': 241, 'altitude': 57, 'dni': 750.6, 'ghi': 693.6, 'dhi': 63.1, 'etr': 1317.4}"
17,2020-07-17 17:00:00,Clear,clear-day,0.0003,0.01,80.55,82.03,63.59,0.56,1014.9,9.68,10.72,171,0.29,4,10,334.0,rain,"{'azimuth': 256, 'altitude': 47, 'dni': 753.2, 'ghi': 602.5, 'dhi': 54.8, 'etr': 1317.4}"
18,2020-07-17 18:00:00,Partly Cloudy,partly-cloudy-day,0,0,80.25,81.64,63.07,0.56,1015.0,9.01,9.68,168,0.34,3,10,329.2,,"{'azimuth': 268, 'altitude': 36, 'dni': 679.3, 'ghi': 434.1, 'dhi': 39.5, 'etr': 1317.5}"
19,2020-07-17 19:00:00,Partly Cloudy,partly-cloudy-day,0,0,79.59,79.93,63.07,0.57,1015.4,7.95,8.03,169,0.39,1,10,322.4,,"{'azimuth': 277, 'altitude': 24, 'dni': 572, 'ghi': 258.8, 'dhi': 23.5, 'etr': 1317.5}"
20,2020-07-17 20:00:00,Partly Cloudy,partly-cloudy-day,0,0,78.54,78.85,62.82,0.59,1015.8,6.95,7.12,169,0.4,0,10,314.9,,"{'azimuth': 286, 'altitude': 13, 'dni': 416.5, 'ghi': 105.3, 'dhi': 9.6, 'etr': 1317.5}"
21,2020-07-17 21:00:00,Partly Cloudy,partly-cloudy-day,0,0,77.03,77.33,62.85,0.62,1016.1,5.68,6.07,181,0.42,0,10,311.2,,"{'azimuth': 296, 'altitude': 3, 'dni': 77.3, 'ghi': 4.2, 'dhi': 0.4, 'etr': 1317.5}"
22,2020-07-17 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,75.31,75.66,63.28,0.66,1016.4,4.2,5.2,196,0.41,0,10,308.7,,
23,2020-07-17 23:00:00,Partly Cloudy,partly-cloudy-night,0,0,74.21,74.62,63.84,0.7,1016.7,3.34,4.67,213,0.45,0,10,306.6,,
0,2020-07-18 00:00:00,Partly Cloudy,partly-cloudy-night,0,0,73.31,73.79,64.29,0.73,1016.8,3.54,5.06,198,0.49,0,10,304.5,,
1,2020-07-18 01:00:00,Partly Cloudy,partly-cloudy-night,0.0002,0.01,72.5,73.06,64.85,0.77,1016.4,4.16,6.27,293,0.51,0,10,302.7,rain,
2,2020-07-18 02:00:00,Partly Cloudy,partly-cloudy-night,0.0006,0.02,71.91,72.54,65.24,0.8,1016.7,4.49,6.9,276,0.5,0,10,301.4,rain,
3,2020-07-18 03:00:00,Partly Cloudy,partly-cloudy-night,0.0012,0.02,71.7,72.41,65.83,0.82,1016.3,4.55,9.48,264,0.43,0,10,304.1,rain,
4,2020-07-18 04:00:00,Partly Cloudy,partly-cloudy-night,0.0014,0.03,70.83,71.51,65.32,0.83,1016.0,3.2,3.4,302,0.39,0,10,298.5,rain,
5,2020-07-18 05:00:00,Partly Cloudy,partly-cloudy-night,0.0015,0.04,70.33,71.01,65.26,0.84,1015.6,3.28,3.49,302,0.35,0,10,298.4,rain,
6,2020-07-18 06:00:00,Partly Cloudy,partly-cloudy-night,0.0015,0.04,70.22,70.93,65.48,0.85,1015.6,3.56,4.49,301,0.32,0,10,299.0,rain,
7,2020-07-18 07:00:00,Clear,clear-day,0.0016,0.04,70.4,71.16,65.89,0.86,1015.8,3.93,6.18,293,0.28,0,10,299.9,rain,"{'azimuth': 65, 'altitude': 4, 'dni': 123.1, 'ghi': 8.4, 'dhi': 0.8, 'etr': 1317.5}"
8,2020-07-18 08:00:00,Clear,clear-day,0.0011,0.02,72.12,72.95,66.78,0.83,1015.9,3.74,4.99,317,0.26,0,10,300.7,rain,"{'azimuth': 74, 'altitude': 14, 'dni': 476.8, 'ghi': 127.7, 'dhi': 11.6, 'etr': 1317.5}"
9,2020-07-18 09:00:00,Clear,clear-day,0.0009,0.02,74.47,75.27,67.08,0.78,1016.1,3.32,4.92,6,0.18,1,10,300.5,rain,"{'azimuth': 84, 'altitude': 25, 'dni': 658.3, 'ghi': 307.4, 'dhi': 27.9, 'etr': 1317.6}"
10,2020-07-18 10:00:00,Clear,clear-day,0.0009,0.01,77.09,77.89,67.47,0.72,1016.0,3.09,4.79,154,0.29,3,10,300.0,rain,"{'azimuth': 93, 'altitude': 36, 'dni': 707.2, 'ghi': 461, 'dhi': 41.9, 'etr': 1317.6}"
11,2020-07-18 11:00:00,Clear,clear-day,0.0008,0.01,79.68,82.27,68.32,0.68,1015.8,3.75,5.2,184,0.23,5,10,300.5,rain,"{'azimuth': 105, 'altitude': 47, 'dni': 782.1, 'ghi': 633.7, 'dhi': 57.6, 'etr': 1317.6}"
12,2020-07-18 12:00:00,Clear,clear-day,0.0006,0.01,81.36,84.32,68.34,0.65,1015.6,5.92,6.95,194,0.26,7,10,303.1,rain,"{'azimuth': 121, 'altitude': 58, 'dni': 802.2, 'ghi': 746.8, 'dhi': 67.9, 'etr': 1317.6}"
13,2020-07-18 13:00:00,Clear,clear-day,0,0,81.83,84.52,67.45,0.62,1015.1,8.48,9.27,186,0.28,8,10,306.7,,"{'azimuth': 145, 'altitude': 66, 'dni': 809.1, 'ghi': 814, 'dhi': 74, 'etr': 1317.6}"
14,2020-07-18 14:00:00,Clear,clear-day,0,0,82.65,85.3,67.16,0.6,1014.8,10.43,10.98,176,0.29,8,10,309.0,,"{'azimuth': 182, 'altitude': 69, 'dni': 806.4, 'ghi': 830.7, 'dhi': 75.5, 'etr': 1317.6}"
15,2020-07-18 15:00:00,Clear,clear-day,0,0,83.83,86.86,67.72,0.58,1015.6,9.45,10.18,168,0.25,8,10,313.5,,"{'azimuth': 217, 'altitude': 66, 'dni': 821.3, 'ghi': 822.8, 'dhi': 74.8, 'etr': 1317.6}"
16,2020-07-18 16:00:00,Clear,clear-day,0,0,83.64,86.32,67.05,0.57,1015.3,9.23,10.14,166,0.2,7,10,312.2,,"{'azimuth': 241, 'altitude': 57, 'dni': 825.4, 'ghi': 761.8, 'dhi': 69.3, 'etr': 1317.6}"
17,2020-07-18 17:00:00,Clear,clear-day,0,0,81.7,83.79,65.85,0.59,1015.1,8.87,9.37,163,0.13,5,10,310.9,,"{'azimuth': 256, 'altitude': 47, 'dni': 814.8, 'ghi': 650.8, 'dhi': 59.2, 'etr': 1317.6}"
18,2020-07-18 18:00:00,Clear,clear-day,0,0,80.97,82.88,65.32,0.59,1014.9,8.31,8.71,163,0.15,3,10,309.9,,"{'azimuth': 267, 'altitude': 35, 'dni': 752.6, 'ghi': 479.9, 'dhi': 43.6, 'etr': 1317.6}"
19,2020-07-18 19:00:00,Clear,clear-day,0,0,80.36,82.26,65.26,0.6,1014.8,7.27,7.7,162,0.15,1,10,309.0,,"{'azimuth': 277, 'altitude': 24, 'dni': 658.2, 'ghi': 296.8, 'dhi': 27, 'etr': 1317.6}"
20,2020-07-18 20:00:00,Clear,clear-day,0,0,79.3,79.91,65.85,0.64,1014.9,6.76,8.83,166,0.18,0,10,303.4,,"{'azimuth': 286, 'altitude': 13, 'dni': 475.8, 'ghi': 119.4, 'dhi': 10.9, 'etr': 1317.6}"
21,2020-07-18 21:00:00,Clear,clear-day,0,0,78.19,78.7,64.89,0.64,1015.7,5.38,6.3,163,0.02,0,10,307.9,,"{'azimuth': 296, 'altitude': 3, 'dni': 89.3, 'ghi': 4.6, 'dhi': 0.4, 'etr': 1317.6}"
22,2020-07-18 22:00:00,Clear,clear-night,0,0,76.55,77.08,65.07,0.68,1015.8,4.63,6.93,241,0.02,0,10,307.1,,
23,2020-07-18 23:00:00,Clear,clear-night,0.0002,0.01,75.44,76.03,65.4,0.71,1016.0,4.32,7.41,233,0.01,0,10,306.2,rain,
0,2020-07-19 00:00:00,Clear,clear-night,0.0002,0.01,74.69,75.31,65.62,0.73,1016.2,4.57,7.53,192,0.01,0,10,305.2,rain,
1,2020-07-19 01:00:00,Clear,clear-night,0.0002,0.01,74.16,74.81,65.82,0.75,1016.3,5.28,7.5,330,0.0,0,10,304.1,rain,
2,2020-07-19 02:00:00,Clear,clear-night,0.0,0.0,73.63,74.31,65.99,0.77,1016.4,5.73,7.3,285,0.0,0,10,303.3,,
3,2020-07-19 03:00:00,Clear,clear-night,0.0002,0.01,73.61,74.42,67.02,0.8,1016.0,5.21,6.36,283,0.0,0,10,304.2,rain,
4,2020-07-19 04:00:00,Clear,clear-night,0.0002,0.01,72.64,73.43,66.62,0.81,1015.6,5.23,6.15,302,0.0,0,10,303.9,rain,
5,2020-07-19 05:00:00,Clear,clear-night,0.0002,0.01,71.89,72.65,66.19,0.82,1015.4,5.2,5.87,304,0.0,0,10,303.6,rain,
6,2020-07-19 06:00:00,Clear,clear-night,0.0,0.0,71.48,72.2,65.85,0.82,1015.5,5.07,5.44,296,0.0,0,10,303.3,,
7,2020-07-19 07:00:00,Clear,clear-day,0.0,0.0,71.51,72.19,65.55,0.82,1015.9,4.97,5.05,289,0.0,0,10,303.0,,"{'azimuth': 65, 'altitude': 3, 'dni': 130.4, 'ghi': 8.6, 'dhi': 0.8, 'etr': 1317.7}"
8,2020-07-19 08:00:00,Clear,clear-day,0.0,0.0,72.91,73.55,65.58,0.78,1016.0,4.96,5.3,300,0.0,0,10,304.2,,"{'azimuth': 74, 'altitude': 14, 'dni': 525.5, 'ghi': 139.5, 'dhi': 12.7, 'etr': 1317.7}"
9,2020-07-19 09:00:00,Clear,clear-day,0.0,0.0,75.48,76.1,65.71,0.72,1016.0,4.84,6.26,11,0.0,1,10,304.2,,"{'azimuth': 84, 'altitude': 25, 'dni': 701.5, 'ghi': 326, 'dhi': 29.6, 'etr': 1317.7}"
10,2020-07-19 10:00:00,Clear,clear-day,0.0,0.0,79.41,81.72,67.34,0.67,1016.0,4.77,7.85,164,0.0,3,10,304.0,,"{'azimuth': 93, 'altitude': 36, 'dni': 797.1, 'ghi': 518.1, 'dhi': 47.1, 'etr': 1317.7}"
11,2020-07-19 11:00:00,Clear,clear-day,0.0,0.0,82.7,85.78,68.12,0.62,1016.1,5.37,9.39,232,0.0,6,10,303.6,,"{'azimuth': 105, 'altitude': 47, 'dni': 854, 'ghi': 690.5, 'dhi': 62.8, 'etr': 1317.7}"
12,2020-07-19 12:00:00,Clear,clear-day,0.0,0.0,84.56,88.26,68.78,0.59,1016.2,7.3,10.68,238,0.0,8,10,302.7,,"{'azimuth': 121, 'altitude': 58, 'dni': 887.9, 'ghi': 825.4, 'dhi': 75, 'etr': 1317.7}"
13,2020-07-19 13:00:00,Clear,clear-day,0.0,0.0,85.18,89.06,68.94,0.58,1016.2,9.87,11.93,218,0.0,9,10,301.6,,"{'azimuth': 145, 'altitude': 66, 'dni': 906.1, 'ghi': 910.4, 'dhi': 82.8, 'etr': 1317.8}"
14,2020-07-19 14:00:00,Clear,clear-day,0.0,0.0,84.59,88.02,68.31,0.58,1016.0,11.99,13.16,200,0.0,10,10,300.7,,"{'azimuth': 182, 'altitude': 69, 'dni': 910.7, 'ghi': 937.1, 'dhi': 85.2, 'etr': 1317.8}"
15,2020-07-19 15:00:00,Clear,clear-day,0.0,0.0,84.93,88.77,68.91,0.59,1016.0,12.46,13.58,196,0.0,9,10,304.2,,"{'azimuth': 217, 'altitude': 65, 'dni': 904.3, 'ghi': 904.9, 'dhi': 82.3, 'etr': 1317.8}"
16,2020-07-19 16:00:00,Clear,clear-day,0.0,0.0,84.59,88.3,68.8,0.59,1015.8,13.27,15.23,201,0.0,8,10,303.8,,"{'azimuth': 241, 'altitude': 57, 'dni': 885.1, 'ghi': 815.7, 'dhi': 74.2, 'etr': 1317.8}"
17,2020-07-19 17:00:00,Clear,clear-day,0.0,0.0,83.96,87.25,68.21,0.59,1015.5,13.52,16.3,206,0.0,5,10,303.2,,"{'azimuth': 256, 'altitude': 46, 'dni': 849.7, 'ghi': 677.4, 'dhi': 61.6, 'etr': 1317.8}"
18,2020-07-19 18:00:00,Clear,clear-day,0.0,0.0,83.44,86.34,67.55,0.59,1015.3,13.02,16.49,210,0.0,3,10,302.7,,"{'azimuth': 267, 'altitude': 35, 'dni': 790.5, 'ghi': 502.9, 'dhi': 45.7, 'etr': 1317.8}"
19,2020-07-19 19:00:00,Clear,clear-day,0.0,0.0,82.96,85.55,66.98,0.59,1015.2,11.9,16.11,214,0.0,1,10,302.3,,"{'azimuth': 277, 'altitude': 24, 'dni': 690.6, 'ghi': 310.1, 'dhi': 28.2, 'etr': 1317.8}"
20,2020-07-19 20:00:00,Clear,clear-day,0.0,0.0,81.91,84.12,66.19,0.59,1015.2,10.67,15.29,219,0.0,0,10,301.8,,"{'azimuth': 286, 'altitude': 13, 'dni': 504.2, 'ghi': 125.5, 'dhi': 11.4, 'etr': 1317.8}"
21,2020-07-19 21:00:00,Clear,clear-day,0.0,0.0,80.19,82.07,65.17,0.6,1015.6,8.85,12.05,232,0.0,0,10,302.8,,"{'azimuth': 296, 'altitude': 3, 'dni': 83.2, 'ghi': 4.1, 'dhi': 0.4, 'etr': 1317.8}"
22,2020-07-19 22:00:00,Clear,clear-night,0.0,0.0,78.17,78.62,64.35,0.63,1015.9,7.65,10.93,242,0.0,0,10,302.3,,
23,2020-07-19 23:00:00,Clear,clear-night,0.0,0.0,76.61,77.04,64.09,0.65,1016.2,6.64,10.04,243,0.0,0,10,301.9,,
0,2020-07-20 00:00:00,Clear,clear-night,0,0,75.37,75.83,64.32,0.69,1016.3,6.14,9.57,221,0,0,10,302,,
1,2020-07-20 01:00:00,Clear,clear-night,0,0,74.37,74.86,64.56,0.72,1016.5,5.75,9.34,300,0,0,10,302.1,,
2,2020-07-20 02:00:00,Clear,clear-night,0,0,74.38,75.12,66.51,0.76,1016.6,6.15,9.68,272,0,0,10,302,,
3,2020-07-20 03:00:00,Clear,clear-night,0,0,73.35,74.07,66.28,0.79,1016.4,5.58,8.46,254,0,0,10,301.5,,
4,2020-07-20 04:00:00,Clear,clear-night,0,0,72.32,72.97,65.53,0.79,1015.8,4.67,6.86,303,0,0,10,300.8,,
5,2020-07-20 05:00:00,Clear,clear-night,0.0002,0.01,71.7,72.3,64.97,0.79,1015.3,4.26,5.92,284,0,0,10,300.1,rain,
6,2020-07-20 06:00:00,Clear,clear-night,0.0002,0.01,71.33,71.9,64.63,0.79,1015.4,4.54,6.2,281,0,0,10,299.5,rain,
7,2020-07-20 07:00:00,Clear,clear-day,0,0,71.46,71.99,64.45,0.79,1015.8,5.15,7.16,261,0,0,10,298.8,,"{'azimuth': 65, 'altitude': 3, 'dni': 122.6, 'ghi': 7.7, 'dhi': 0.7, 'etr': 1317.9}"
